img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10206674394.jpg,koniq,r25,,4.636,"S-GLOBAL(4.8): Clear, natural lighting; sharp focus on sheep; vibrant blue sky and green grass; no artifacts or distractions. Perfectly composed pastoral scene. | S-TECH(4.8): Crisp edges on sheep, no noise in sky or shadows, even exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-AESTH(4.1): Strong composition with subjects aligned on horizon; bright, even lighting enhances texture; harmonious blue-green palette; clear visual hierarchy.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 4.8, ""S-GLOBAL"": 4.8}"
10211880874.jpg,koniq,r25,,3.1824,"S-GLOBAL(3.9): Strong atmospheric glow from carved pumpkin with Mickey ears; minor grain and low light, but visually engaging and festive. | S-TECH(1.8): Severe exposure issues: crushed shadows dominate; highlights are clipped and overexposed; extreme noise in dark areas; no discernible fine detail. | S-AESTH(4.1): Strong chiaroscuro lighting creates moody depth; symmetrical composition with glowing orange accents; color harmony is warm and cohesive; minor clutter in edges.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 1.8, ""S-GLOBAL"": 3.9}"
10241895785.jpg,koniq,r25,,4.2238,"S-GLOBAL(4.0): Richly detailed dome with warm lighting and vibrant stained glass; minor glare from ceiling lights slightly distracts but overall impression is good. | S-TECH(4.1): Minor softness in dome details; slight noise in shadowed areas; no clipping or color cast; clean gradients and no visible compression artifacts. | S-AESTH(4.8): Symmetrical dome composition, warm golden lighting from oculus, rich blue-gold color harmony, clear visual hierarchy with stained glass focal point.",1,exposure|composition|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.8, ""S-TECH"": 4.1, ""S-GLOBAL"": 4.0}"
10265315316.jpg,koniq,r25,,3.623,"S-GLOBAL(4.0): Richly detailed decorative panels with consistent color and ornate frames; minor wear visible but not distracting. Overall impression is good and aesthetically pleasing. | S-TECH(2.9): Moderate blur across panels, visible noise in shadows, slight compression artifacts; fine details like hair and ornamentation are smeared. | S-AESTH(4.1): Symmetrical grid composition with ornate frames; warm terracotta and gold palette harmonizes well; soft light enhances relief details; visual hierarchy clear but repetitive.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 2.9, ""S-GLOBAL"": 4.0}"
10279904885.jpg,koniq,r25,,3.5812,"S-GLOBAL(3.9): Vivid green aurora and clear stars; slight noise in dark areas, but overall visually striking and pleasing. | S-TECH(2.8): Heavy noise in dark areas, crushed shadows with no detail, and slight blur in aurora edges; green cast suggests white balance issue. | S-NATURAL(4.1): Subtle over-sharpening in stars; slight HDR glow around aurora edges; otherwise natural night sky with no plastic or oversaturated areas.",1,exposure|noise|color,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.8, ""S-NATURAL"": 4.1, ""S-GLOBAL"": 3.9}"
10283619534.jpg,koniq,r25,,3.3645,S-CONTENT(3.0): Subject partially occluded by red tow truck frame; wheel and body visible but key regions like front/rear ends cut off. | S-GLOBAL(4.0): Clear focus on red car carrier structure and silver car wheel; minor paint chipping and wiring clutter are barely noticeable; overall sharp and visually balanced. | S-AESTH(2.9): Cluttered red frame obstructs subject; harsh lighting flattens details; color clash between red and silver; composition lacks visual hierarchy.,1,composition|content,S-AESTH|S-CONTENT|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-CONTENT"": 3.0, ""S-GLOBAL"": 4.0}"
10296038236.jpg,koniq,r25,,3.1448,"S-GLOBAL(2.9): Harsh backlight overexposes hair, low contrast in dark areas, but subject is recognizable and composition is clear. | S-TECH(2.8): Severe highlight clipping on hair, heavy noise in shadows, and soft focus; fine textures lost, especially on guitar and fabric. | S-AESTH(4.1): Strong stage lighting highlights subject; warm tones and dark background create depth. Composition is slightly off-center but visually engaging. Minor overexposure on hair.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 2.8, ""S-GLOBAL"": 2.9}"
102995966.jpg,koniq,r25,,2.3389,"S-GLOBAL(1.8): Overwhelming red tint and extreme darkness dominate; poor visibility, harsh contrast, and lack of detail make image visually jarring and unappealing. | S-TECH(1.8): Severe underexposure crushes shadows; extreme red color cast from white balance; motion blur and noise in dark areas obscure detail. | S-AESTH(4.1): Moody red lighting creates strong atmosphere; leading lines draw eye into depth; composition balanced despite darkness; minor clutter in midground.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 1.8, ""S-GLOBAL"": 1.8}"
10330831494.jpg,koniq,r25,,2.8659,"S-GLOBAL(2.9): Yellowish lighting and grainy texture dominate; cluttered composition and low resolution reduce appeal but not unviewable. | S-TECH(2.8): Noticeable noise in shadows and midtones, soft focus with blurred edges, slight yellow cast, minor JPEG artifacts visible on curtain edges. | S-NATURAL(2.9): Noticeable over-smoothing on skin and walls; slight color cast and low contrast suggest mild processing, but no severe HDR or sharpening artifacts.",1,color|exposure|noise,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.8, ""S-NATURAL"": 2.9, ""S-GLOBAL"": 2.9}"
10336689775.jpg,koniq,r25,,3.3017,"S-GLOBAL(3.9): Clear, well-composed barn image with natural colors; minor overexposure in sky and slight grain, but overall pleasing and acceptable. | S-TECH(2.9): Soft focus on barn wood grain, slight noise in dark areas, overexposed sky with clipped highlights, minor green cast in shadows. | S-AESTH(2.9): Centered barn with flat lighting and muted colors; composition is balanced but unremarkable, lacking visual hierarchy or emotional impact.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
10346758803.jpg,koniq,r25,,3.0035,"S-GLOBAL(4.0): Vibrant autumn colors and strong composition; slight overexposure in highlights and minor noise, but overall visually pleasing. | S-TECH(2.9): Noticeable noise in shadows and midtones; slight blur in foliage edges; compressed JPEG artifacts visible in gradients; white balance slightly warm. | S-NATURAL(1.8): Severe oversaturation with neon reds and oranges; HDR-like glow around leaves; halos along tree edges; unnatural color rendering.",1,processing|color|exposure,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 2.9, ""S-NATURAL"": 1.8, ""S-GLOBAL"": 4.0}"
10353620913.jpg,koniq,r25,,3.787,"S-GLOBAL(4.0): Warm, moody lighting creates inviting ambiance; slight glare on glass and minor noise in dark areas are minor flaws. | S-TECH(2.9): Heavy noise in shadows, motion blur on candle flame, crushed blacks, and warm color cast reduce clarity and technical fidelity. | S-AESTH(4.8): Warm, directional light sculpts the candle and wood; rich amber palette harmonizes; reflection adds depth; composition centers subject with strong leading lines.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.8, ""S-TECH"": 2.9, ""S-GLOBAL"": 4.0}"
10375167904.jpg,koniq,r25,,3.5594,"S-GLOBAL(3.9): Warm, inviting dessert presentation with appealing textures and colors; minor soft focus and slight grain do not detract from overall pleasant impression. | S-TECH(2.9): Soft focus on dessert edges, visible noise in shadows and background, slight color cast; fine textures like powdered sugar and fruit seeds are smeared. | S-AESTH(4.0): Pleasant composition with central dessert, warm lighting enhances textures, harmonious red-cream palette, clear visual hierarchy despite slight background clutter.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 3.9, ""S-AESTH"": 4.0}"
10382843045.jpg,koniq,r25,,3.2653,"S-GLOBAL(3.9): Warm, playful scene with yellow rubber ducks; slight blur and noise, but overall impression is cozy and visually pleasing. | S-TECH(2.8): Moderate blur across ducks, visible noise in shadows, crushed darks, and warm color cast; fine textures smeared, edges soft. | S-AESTH(2.9): Cluttered composition with no clear focal point; warm but flat lighting; yellow ducks create monotonous color harmony; visual hierarchy is weak.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.8, ""S-GLOBAL"": 3.9}"
10397166423.jpg,koniq,r25,,4.3812,"S-GLOBAL(4.8): Vibrant colors, sharp butterfly details, natural lighting, and lush green background create a visually pleasing and flawless composition. | S-TECH(4.1): Crisp butterfly edges and wing textures; slight softness in background foliage; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong composition with butterfly centered on leaf; natural light enhances wing patterns; green backdrop complements orange/white wings; minor clutter in background.",1,composition|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 4.1, ""S-GLOBAL"": 4.8}"
10408474376.jpg,koniq,r25,,4.4,"S-GLOBAL(4.8): Vibrant colors, sharp focus, and clear details; no flaws or distractions; visually appealing and professionally composed. | S-NATURAL(4.1): Subtle over-saturation in vibrant petals; slight edge halos suggest mild sharpening, but overall natural appearance with no plastic or glowy artifacts. | S-AESTH(4.1): Vibrant colors create strong visual hierarchy; composition uses repetition and depth. Slight clutter in background reduces polish but overall aesthetic is lively and engaging.",1,processing|color|composition,S-AESTH|S-NATURAL|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-NATURAL"": 4.1, ""S-GLOBAL"": 4.8}"
10422425365.jpg,koniq,r25,,4.2821,"S-GLOBAL(4.0): Clear, well-composed shot of a dog navigating weave poles; natural lighting, sharp focus on subject, no distracting flaws. | S-NATURAL(4.8): No halos, natural skin/textures, realistic colors, no smearing or glow; image appears unprocessed and lifelike. | S-AESTH(4.1): Strong subject focus with dynamic pose; balanced composition using poles as leading lines; natural lighting enhances texture; minor clutter in background.",1,composition|blur,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 4.1, ""S-GLOBAL"": 4.0, ""S-NATURAL"": 4.8}"
10422776735.jpg,koniq,r25,,3.3017,"S-GLOBAL(3.9): Natural scene with clear subjects; minor overexposure in sky and slight noise, but overall pleasing and acceptable. | S-TECH(2.9): Soft focus on cows and foliage; visible noise in shadows; overexposed sky with clipped highlights; slight green cast in midtones. | S-AESTH(2.9): Ordinary composition with centered subjects; flat lighting; muted greens and browns lack vibrancy; no strong visual hierarchy or color harmony.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
10430335945.jpg,koniq,r25,,3.5828,"S-GLOBAL(3.9): Vibrant yellow bird stands out against plain background; minor softness and slight motion blur, but overall clear and pleasing. | S-TECH(2.9): Soft focus on bird, blurred feathers and edges; slight noise in shadows; overexposed background with clipped highlights. | S-AESTH(4.1): Strong subject placement on diagonal wire; vibrant yellow bird contrasts cleanly against neutral background; soft, even light enhances texture without harshness.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 3.9, ""S-AESTH"": 4.1}"
10468540574.jpg,koniq,r25,,3.7357,"S-GLOBAL(4.0): Vibrant graffiti stands out on maroon freight car; slight blur in foreground grass, but overall composition and color are strong and engaging. | S-NATURAL(3.1): Noticeable over-sharpening with edge halos on graffiti; mild oversaturation in greens and reds; overall still plausible. | S-AESTH(4.1): Strong graffiti composition with bold colors and leading lines; natural lighting enhances texture; slight clutter in background but visual hierarchy is clear.",1,blur|processing|composition,S-NATURAL|S-AESTH|S-GLOBAL,"{""S-NATURAL"": 3.1, ""S-AESTH"": 4.1, ""S-GLOBAL"": 4.0}"
10471406506.jpg,koniq,r25,,3.3017,"S-GLOBAL(3.9): Natural, lively scene with good composition and mood; slight noise and softness in shadows, but overall pleasing and engaging. | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur on faces and tree textures; exposure slightly crushed in dark areas. | S-AESTH(2.9): Ordinary composition with group centered in tree cavity; natural but flat lighting; earthy colors harmonize but lack vibrancy; visual hierarchy weak due to cluttered subject arrangement.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
10474002734.jpg,koniq,r25,,3.7385,"S-GLOBAL(3.9): Clear, well-composed outdoor shot with good lighting and detail on motorcycle and car; minor background blur and slight overexposure in sky. | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(2.9): Ordinary composition with centered subjects; flat daylight lacks mood; muted color palette; background clutter reduces visual hierarchy.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 4.1, ""S-GLOBAL"": 3.9}"
10475658035.jpg,koniq,r25,,4.8,"S-GLOBAL(4.8): Cute baby with clear eyes, soft pink outfit, clean background. No flaws; visually pleasing and professionally composed. | S-TECH(4.8): Crisp edges, no noise, balanced exposure, neutral white balance, no compression artifacts or chromatic aberration. Pristine technical quality. | S-AESTH(4.8): Perfect composition with centered subject, soft lighting enhancing skin and eyes, harmonious pink tones, clear visual hierarchy drawing focus to baby’s gaze.",1,composition|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.8, ""S-TECH"": 4.8, ""S-GLOBAL"": 4.8}"
10491358066.jpg,koniq,r25,,4.0598,"S-GLOBAL(4.0): Clear focus on insect, natural lighting, vibrant green leaf texture. Minor background blur and slight noise, but overall pleasing and detailed. | S-TECH(4.1): Minor softness in insect edges and slight noise in leaf shadows; no clipping, cast, or artifacts; fine textures mostly resolved. | S-AESTH(4.1): Strong natural composition with insect centered on leaf veins; soft, even lighting enhances texture; harmonious green palette; clear visual hierarchy.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 4.1, ""S-GLOBAL"": 4.0, ""S-AESTH"": 4.1}"
10520192995.jpg,koniq,r25,,3.5464,"S-GLOBAL(3.9): Warm candlelight creates a cozy, inviting mood; minor noise in dark areas but overall visually pleasing and acceptable. | S-TECH(2.8): Crushed shadows with no detail in dark areas; slight noise in midtones; flame edges soft but not blurred; no color cast or compression artifacts. | S-AESTH(4.1): Strong lighting creates warm, moody glow; candles arranged with visual rhythm; dark background enhances contrast and focus; minor clutter in flame alignment.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 2.8, ""S-GLOBAL"": 3.9}"
10534454676.jpg,koniq,r25,,3.7787,"S-GLOBAL(4.0): Good first impression; vintage aesthetic with slight wear and smudges, but no major flaws or distractions. | S-TECH(4.1): Minor softness and slight noise in shadows; edges of numerals and hands crisp; no color cast or compression artifacts. | S-AESTH(2.9): Ordinary composition with centered subject; flat lighting; muted color harmony; no strong visual hierarchy or aesthetic distinction.",1,blur|color|composition,S-AESTH|S-GLOBAL|S-TECH,"{""S-AESTH"": 2.9, ""S-GLOBAL"": 4.0, ""S-TECH"": 4.1}"
10539341593.jpg,koniq,r25,,3.7787,"S-GLOBAL(4.0): Clear, well-lit outdoor shot with natural colors; minor motion blur on some figures, but overall composition and visibility are good. | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(2.9): Ordinary composition with centered group; flat daylight lacks modeling; blue shirts clash with green background; no strong visual hierarchy.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 4.1, ""S-GLOBAL"": 4.0}"
10544945153.jpg,koniq,r25,,3.5828,"S-GLOBAL(3.9): Strong atmospheric mood with mist and warm light; minor haze slightly reduces detail, but overall visually pleasing and immersive. | S-TECH(2.9): Moderate atmospheric haze reduces edge sharpness; shadows are crushed with loss of detail; mild noise in dark areas; no strong color cast or compression artifacts. | S-AESTH(4.1): Strong aerial composition with mist creating depth; warm light enhances mood; color harmony in greens and blues; subject (aircraft) is subtly integrated.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 3.9, ""S-AESTH"": 4.1}"
10574233584.jpg,koniq,r25,,3.1812,"S-GLOBAL(2.9): Dark, low-light setting makes details hard to see; subject is clear but overall impression is dim and underexposed. | S-TECH(2.9): Severe shadow crush obscures details; moderate noise in dark areas; subject edges slightly soft; no clipping or color cast. | S-AESTH(4.1): Strong chiaroscuro lighting sculpts the golden dragon head; dark background isolates subject. Composition is tight but slightly off-center. Color harmony is warm and cohesive.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 2.9, ""S-GLOBAL"": 2.9, ""S-AESTH"": 4.1}"
10576676414.jpg,koniq,r25,,3.3017,"S-GLOBAL(3.9): Vibrant colors and good texture detail; slight overexposure on edges and minor blur, but overall appealing and appetizing. | S-TECH(2.9): Moderate blur across food textures, visible noise in dark areas, slight exposure imbalance with crushed shadows in pan edges. | S-AESTH(2.9): Ordinary composition with centered subject; flat lighting lacks depth; yellow, black, and white colors are neutral but unharmonious; no strong visual hierarchy.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 2.9, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
10581525775.jpg,koniq,r25,,3.623,"S-GLOBAL(4.0): Good lighting and composition; minor blur in background and slight color cast, but overall appealing and visually pleasing. | S-TECH(2.9): Moderate blur on bottle edges and label text; noticeable noise in dark areas; slight exposure imbalance with clipped highlights in background lights. | S-AESTH(4.1): Strong composition with centered bottle, warm ambient lighting enhances mood, purple-pink tones create cohesive harmony, clear visual hierarchy.",1,color|exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 2.9, ""S-GLOBAL"": 4.0}"
10597114264.jpg,koniq,r25,,4.3812,"S-GLOBAL(4.8): Vibrant yellow hot rod bus with clear details, sharp focus, natural lighting, and no visible flaws—excellent overall impression. | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp overall, no compression artifacts or color cast. | S-AESTH(4.1): Vibrant yellow dominates with strong visual hierarchy; composition centers the bus, lighting is bright and even; minor clutter in background slightly reduces impact.",1,composition|exposure,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 4.1, ""S-GLOBAL"": 4.8}"
10609356094.jpg,koniq,r25,,3.5594,"S-GLOBAL(3.9): Warm, atmospheric rural scene with rustic charm; slight haze and muted contrast, but overall pleasing and natural. | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur in fine details like foliage and wires; overall soft focus reduces crispness. | S-AESTH(4.0): Strong backlighting creates moody atmosphere; composition uses leading lines and rule of thirds; warm tones harmonize with natural setting; slight clutter in foreground.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.0, ""S-TECH"": 2.9, ""S-GLOBAL"": 3.9}"
10619909515.jpg,koniq,r25,,4.264,"S-GLOBAL(4.1): Vibrant coral mushrooms in sharp focus with rich texture; soft background blur enhances subject. Minor noise and slight shadow detail loss are barely noticeable. | S-TECH(4.1): Subject edges sharp with fine texture detail; slight softness in background; minimal noise; exposure balanced; no visible artifacts or color cast. | S-AESTH(4.8): Golden coral fungi dominate with vibrant color harmony; soft, directional light enhances texture; shallow depth creates strong visual hierarchy and natural composition.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 4.1, ""S-GLOBAL"": 4.1, ""S-AESTH"": 4.8}"
10620356404.jpg,koniq,r25,,4.0598,"S-GLOBAL(4.0): Clear mushroom gills, natural lighting, minor debris on surface; overall pleasing and detailed close-up with no distracting flaws. | S-TECH(4.1): Crisp gill texture and stem detail; slight softness in background moss; minimal noise; even exposure; no visible artifacts or color cast. | S-AESTH(4.1): Strong close-up composition with radial gills leading eye to center; soft natural light enhances texture; earthy tones harmonize; slight clutter in background.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 4.1, ""S-GLOBAL"": 4.0, ""S-AESTH"": 4.1}"
106456452.jpg,koniq,r25,,2.1106,"S-GLOBAL(1.8): Severe underexposure and noise dominate; red light is harsh, details lost in shadows, overall murky and unappealing. | S-TECH(1.8): Severe motion blur, heavy noise in dark areas, crushed shadows, and poor focus on subject; highlights clipped; overall very low technical fidelity. | S-NATURAL(2.9): Noticeable over-smoothing on black sphere; slight halo around red light; skin tones not present; overall low-light noise reduction smears details.",1,exposure|noise|color,S-TECH|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.8, ""S-NATURAL"": 2.9, ""S-GLOBAL"": 1.8}"
10680715605.jpg,koniq,r25,,3.1824,S-GLOBAL(3.9): Vibrant green and blue light trails create dynamic circular motion; minor blur from long exposure but overall visually engaging and pleasing. | S-TECH(1.8): Severe motion blur creates smeared circular trails; no fine detail visible; extreme exposure contrast with crushed shadows and clipped highlights. | S-AESTH(4.1): Strong circular composition with dynamic light trails; green and white hues harmonize well; dark background enhances visual focus; minor blur adds motion but doesn’t detract.,1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.8, ""S-GLOBAL"": 3.9, ""S-AESTH"": 4.1}"
10680932454.jpg,koniq,r25,,3.623,"S-GLOBAL(4.0): Warm, intimate moment in elegant setting; slight grain and contrast loss in black-and-white, but overall composition and emotion are strong. | S-TECH(2.9): Moderate blur on subject edges and fine textures; noticeable noise in shadows; slight exposure clipping in highlights; no severe artifacts. | S-AESTH(4.1): Strong composition with couple centered, balanced architecture framing them; soft lighting enhances intimacy; monochrome palette adds timeless harmony; slight clutter in background.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 4.1, ""S-TECH"": 2.9, ""S-GLOBAL"": 4.0}"
