img_id,dataset,route,score,reason,parse_tier
11143825565.jpg,koniq,r6offanchor_unified_koniq,4.433,α=0.8·fus(4.541)+0.2·bare(4.000),1
11158314215.jpg,koniq,r6offanchor_unified_koniq,3.6093,α=0.8·fus(3.762)+0.2·bare(3.000),1
11159983896.jpg,koniq,r6offanchor_unified_koniq,4.4263,α=0.8·fus(4.533)+0.2·bare(4.000),1
11169904264.jpg,koniq,r6offanchor_unified_koniq,3.8245,α=0.8·fus(3.781)+0.2·bare(4.000),1
11209059333.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
11216436636.jpg,koniq,r6offanchor_unified_koniq,4.3434,α=0.8·fus(4.429)+0.2·bare(4.000),1
11229777185.jpg,koniq,r6offanchor_unified_koniq,4.16,α=0.8·fus(4.200)+0.2·bare(4.000),1
11241096796.jpg,koniq,r6offanchor_unified_koniq,4.0451,α=0.8·fus(4.056)+0.2·bare(4.000),1
11242015725.jpg,koniq,r6offanchor_unified_koniq,3.8726,α=0.8·fus(3.903)+0.2·bare(3.750),1
11245781693.jpg,koniq,r6offanchor_unified_koniq,3.9044,α=0.8·fus(4.006)+0.2·bare(3.500),1
11250215644.jpg,koniq,r6offanchor_unified_koniq,4.2517,α=0.8·fus(4.565)+0.2·bare(3.000),1
11252383376.jpg,koniq,r6offanchor_unified_koniq,4.4377,α=0.8·fus(4.547)+0.2·bare(4.000),1
11252644224.jpg,koniq,r6offanchor_unified_koniq,3.7998,α=0.8·fus(4.000)+0.2·bare(3.000),1
11264048414.jpg,koniq,r6offanchor_unified_koniq,2.1702,α=0.8·fus(2.213)+0.2·bare(2.000),1
11270280904.jpg,koniq,r6offanchor_unified_koniq,3.9399,α=0.8·fus(3.925)+0.2·bare(4.000),1
11273190884.jpg,koniq,r6offanchor_unified_koniq,4.5037,α=0.8·fus(4.630)+0.2·bare(4.000),1
11287273183.jpg,koniq,r6offanchor_unified_koniq,3.6468,α=0.8·fus(3.558)+0.2·bare(4.000),1
11294894953.jpg,koniq,r6offanchor_unified_koniq,3.945,α=0.8·fus(4.181)+0.2·bare(3.000),1
11310848503.jpg,koniq,r6offanchor_unified_koniq,4.1076,α=0.8·fus(4.197)+0.2·bare(3.750),1
11338371864.jpg,koniq,r6offanchor_unified_koniq,3.8983,α=0.8·fus(4.123)+0.2·bare(3.000),1
11356760053.jpg,koniq,r6offanchor_unified_koniq,4.95,α=0.8·fus(5.000)+0.2·bare(4.750),1
11382799454.jpg,koniq,r6offanchor_unified_koniq,4.6585,α=0.8·fus(4.823)+0.2·bare(4.000),1
11396447303.jpg,koniq,r6offanchor_unified_koniq,3.9376,α=0.8·fus(4.172)+0.2·bare(3.000),1
11433593823.jpg,koniq,r6offanchor_unified_koniq,4.3602,α=0.8·fus(4.450)+0.2·bare(4.000),1
11436390143.jpg,koniq,r6offanchor_unified_koniq,4.4472,α=0.8·fus(4.559)+0.2·bare(4.000),1
11437542656.jpg,koniq,r6offanchor_unified_koniq,4.3726,α=0.8·fus(4.466)+0.2·bare(4.000),1
11446005074.jpg,koniq,r6offanchor_unified_koniq,3.8237,α=0.8·fus(3.780)+0.2·bare(4.000),1
11452299875.jpg,koniq,r6offanchor_unified_koniq,4.3441,α=0.8·fus(4.430)+0.2·bare(4.000),1
11456199025.jpg,koniq,r6offanchor_unified_koniq,2.2447,α=0.8·fus(2.306)+0.2·bare(2.000),1
11477250346.jpg,koniq,r6offanchor_unified_koniq,4.4414,α=0.8·fus(4.552)+0.2·bare(4.000),1
11490304024.jpg,koniq,r6offanchor_unified_koniq,4.16,α=0.8·fus(4.200)+0.2·bare(4.000),1
11520125355.jpg,koniq,r6offanchor_unified_koniq,3.7682,α=0.8·fus(3.960)+0.2·bare(3.000),1
11522984926.jpg,koniq,r6offanchor_unified_koniq,4.3477,α=0.8·fus(4.435)+0.2·bare(4.000),1
11527524903.jpg,koniq,r6offanchor_unified_koniq,2.8326,α=0.8·fus(2.978)+0.2·bare(2.250),1
115290990.jpg,koniq,r6offanchor_unified_koniq,4.3929,α=0.8·fus(4.491)+0.2·bare(4.000),1
11559530473.jpg,koniq,r6offanchor_unified_koniq,3.8175,α=0.8·fus(4.022)+0.2·bare(3.000),1
1159028861.jpg,koniq,r6offanchor_unified_koniq,4.4669,α=0.8·fus(4.584)+0.2·bare(4.000),1
117172917.jpg,koniq,r6offanchor_unified_koniq,3.8627,α=0.8·fus(4.078)+0.2·bare(3.000),1
122760647.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
1240561841.jpg,koniq,r6offanchor_unified_koniq,3.6303,α=0.8·fus(3.788)+0.2·bare(3.000),1
1249337589.jpg,koniq,r6offanchor_unified_koniq,4.6146,α=0.8·fus(4.768)+0.2·bare(4.000),1
127977276.jpg,koniq,r6offanchor_unified_koniq,4.4754,α=0.8·fus(4.594)+0.2·bare(4.000),1
128781220.jpg,koniq,r6offanchor_unified_koniq,3.6659,α=0.8·fus(3.645)+0.2·bare(3.750),1
1296759644.jpg,koniq,r6offanchor_unified_koniq,3.1435,α=0.8·fus(3.429)+0.2·bare(2.000),1
1297819816.jpg,koniq,r6offanchor_unified_koniq,3.8867,α=0.8·fus(3.858)+0.2·bare(4.000),1
132921013.jpg,koniq,r6offanchor_unified_koniq,4.4412,α=0.8·fus(4.552)+0.2·bare(4.000),1
1332211559.jpg,koniq,r6offanchor_unified_koniq,2.1386,α=0.8·fus(2.173)+0.2·bare(2.000),1
13325497.jpg,koniq,r6offanchor_unified_koniq,3.9349,α=0.8·fus(4.169)+0.2·bare(3.000),1
1351917139.jpg,koniq,r6offanchor_unified_koniq,4.0017,α=0.8·fus(4.002)+0.2·bare(4.000),1
135352055.jpg,koniq,r6offanchor_unified_koniq,2.1394,α=0.8·fus(2.174)+0.2·bare(2.000),1
135403304.jpg,koniq,r6offanchor_unified_koniq,2.233,α=0.8·fus(2.291)+0.2·bare(2.000),1
1360663704.jpg,koniq,r6offanchor_unified_koniq,3.993,α=0.8·fus(4.116)+0.2·bare(3.500),1
136287514.jpg,koniq,r6offanchor_unified_koniq,3.4848,α=0.8·fus(3.606)+0.2·bare(3.000),1
1368120580.jpg,koniq,r6offanchor_unified_koniq,4.6956,α=0.8·fus(4.869)+0.2·bare(4.000),1
136948336.jpg,koniq,r6offanchor_unified_koniq,3.8846,α=0.8·fus(4.106)+0.2·bare(3.000),1
138750201.jpg,koniq,r6offanchor_unified_koniq,3.5341,α=0.8·fus(3.668)+0.2·bare(3.000),1
139611767.jpg,koniq,r6offanchor_unified_koniq,2.561,α=0.8·fus(2.451)+0.2·bare(3.000),1
1404458044.jpg,koniq,r6offanchor_unified_koniq,3.6267,α=0.8·fus(3.783)+0.2·bare(3.000),1
1408118135.jpg,koniq,r6offanchor_unified_koniq,3.3795,α=0.8·fus(3.474)+0.2·bare(3.000),1
14092652.jpg,koniq,r6offanchor_unified_koniq,3.9564,α=0.8·fus(4.195)+0.2·bare(3.000),1
1430765461.jpg,koniq,r6offanchor_unified_koniq,3.3223,α=0.8·fus(3.403)+0.2·bare(3.000),1
143394138.jpg,koniq,r6offanchor_unified_koniq,2.6884,α=0.8·fus(2.673)+0.2·bare(2.750),1
143643298.jpg,koniq,r6offanchor_unified_koniq,2.232,α=0.8·fus(2.290)+0.2·bare(2.000),1
145089144.jpg,koniq,r6offanchor_unified_koniq,2.3012,α=0.8·fus(2.377)+0.2·bare(2.000),1
1466864952.jpg,koniq,r6offanchor_unified_koniq,3.3993,α=0.8·fus(3.499)+0.2·bare(3.000),1
1473138944.jpg,koniq,r6offanchor_unified_koniq,2.7141,α=0.8·fus(2.893)+0.2·bare(2.000),1
147783170.jpg,koniq,r6offanchor_unified_koniq,2.3241,α=0.8·fus(2.405)+0.2·bare(2.000),1
14898266.jpg,koniq,r6offanchor_unified_koniq,2.4328,α=0.8·fus(2.478)+0.2·bare(2.250),1
1492755190.jpg,koniq,r6offanchor_unified_koniq,3.9624,α=0.8·fus(3.953)+0.2·bare(4.000),1
149867784.jpg,koniq,r6offanchor_unified_koniq,3.8044,α=0.8·fus(4.005)+0.2·bare(3.000),1
15012954.jpg,koniq,r6offanchor_unified_koniq,3.1539,α=0.8·fus(3.442)+0.2·bare(2.000),1
153876946.jpg,koniq,r6offanchor_unified_koniq,3.5169,α=0.8·fus(3.646)+0.2·bare(3.000),1
1540229828.jpg,koniq,r6offanchor_unified_koniq,4.0928,α=0.8·fus(4.116)+0.2·bare(4.000),1
154740129.jpg,koniq,r6offanchor_unified_koniq,1.5749,α=0.8·fus(1.469)+0.2·bare(2.000),1
155365010.jpg,koniq,r6offanchor_unified_koniq,2.6827,α=0.8·fus(2.603)+0.2·bare(3.000),1
156015117.jpg,koniq,r6offanchor_unified_koniq,4.5849,α=0.8·fus(4.731)+0.2·bare(4.000),1
156451756.jpg,koniq,r6offanchor_unified_koniq,3.4399,α=0.8·fus(3.550)+0.2·bare(3.000),1
1572804254.jpg,koniq,r6offanchor_unified_koniq,3.3505,α=0.8·fus(3.438)+0.2·bare(3.000),1
1573719804.jpg,koniq,r6offanchor_unified_koniq,4.4034,α=0.8·fus(4.504)+0.2·bare(4.000),1
159144665.jpg,koniq,r6offanchor_unified_koniq,3.8109,α=0.8·fus(4.014)+0.2·bare(3.000),1
160999577.jpg,koniq,r6offanchor_unified_koniq,2.2016,α=0.8·fus(2.252)+0.2·bare(2.000),1
1646704912.jpg,koniq,r6offanchor_unified_koniq,4.383,α=0.8·fus(4.479)+0.2·bare(4.000),1
1679551869.jpg,koniq,r6offanchor_unified_koniq,3.4653,α=0.8·fus(3.832)+0.2·bare(2.000),1
169625095.jpg,koniq,r6offanchor_unified_koniq,2.7627,α=0.8·fus(2.828)+0.2·bare(2.500),1
175326787.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
1795186582.jpg,koniq,r6offanchor_unified_koniq,2.8727,α=0.8·fus(2.966)+0.2·bare(2.500),1
1798554647.jpg,koniq,r6offanchor_unified_koniq,3.7908,α=0.8·fus(3.738)+0.2·bare(4.000),1
1799451312.jpg,koniq,r6offanchor_unified_koniq,3.8167,α=0.8·fus(4.021)+0.2·bare(3.000),1
1802306299.jpg,koniq,r6offanchor_unified_koniq,3.4301,α=0.8·fus(3.538)+0.2·bare(3.000),1
183156510.jpg,koniq,r6offanchor_unified_koniq,3.3946,α=0.8·fus(3.493)+0.2·bare(3.000),1
187640892.jpg,koniq,r6offanchor_unified_koniq,3.3582,α=0.8·fus(3.448)+0.2·bare(3.000),1
194369363.jpg,koniq,r6offanchor_unified_koniq,3.3561,α=0.8·fus(3.445)+0.2·bare(3.000),1
196734006.jpg,koniq,r6offanchor_unified_koniq,3.7868,α=0.8·fus(3.984)+0.2·bare(3.000),1
197324620.jpg,koniq,r6offanchor_unified_koniq,4.01,α=0.8·fus(4.200)+0.2·bare(3.250),1
1995190133.jpg,koniq,r6offanchor_unified_koniq,3.9565,α=0.8·fus(3.946)+0.2·bare(4.000),1
2041755502.jpg,koniq,r6offanchor_unified_koniq,4.1995,α=0.8·fus(4.249)+0.2·bare(4.000),1
20522527.jpg,koniq,r6offanchor_unified_koniq,4.3997,α=0.8·fus(4.562)+0.2·bare(3.750),1
2053452455.jpg,koniq,r6offanchor_unified_koniq,3.8062,α=0.8·fus(4.008)+0.2·bare(3.000),1
206294085.jpg,koniq,r6offanchor_unified_koniq,3.3829,α=0.8·fus(3.479)+0.2·bare(3.000),1
2063421762.jpg,koniq,r6offanchor_unified_koniq,2.725,α=0.8·fus(2.656)+0.2·bare(3.000),1
2068650026.jpg,koniq,r6offanchor_unified_koniq,3.7129,α=0.8·fus(3.891)+0.2·bare(3.000),1
2070418201.jpg,koniq,r6offanchor_unified_koniq,3.7554,α=0.8·fus(3.694)+0.2·bare(4.000),1
2088433684.jpg,koniq,r6offanchor_unified_koniq,3.2867,α=0.8·fus(3.483)+0.2·bare(2.500),1
2094668596.jpg,koniq,r6offanchor_unified_koniq,3.8489,α=0.8·fus(4.061)+0.2·bare(3.000),1
2097618827.jpg,koniq,r6offanchor_unified_koniq,3.638,α=0.8·fus(3.797)+0.2·bare(3.000),1
2099199686.jpg,koniq,r6offanchor_unified_koniq,3.21,α=0.8·fus(3.200)+0.2·bare(3.250),1
2100483102.jpg,koniq,r6offanchor_unified_koniq,3.9611,α=0.8·fus(3.951)+0.2·bare(4.000),1
2114797362.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
2125272449.jpg,koniq,r6offanchor_unified_koniq,3.565,α=0.8·fus(3.706)+0.2·bare(3.000),1
2125535764.jpg,koniq,r6offanchor_unified_koniq,3.6288,α=0.8·fus(3.786)+0.2·bare(3.000),1
2126677316.jpg,koniq,r6offanchor_unified_koniq,2.6481,α=0.8·fus(2.560)+0.2·bare(3.000),1
2126890271.jpg,koniq,r6offanchor_unified_koniq,2.1554,α=0.8·fus(2.194)+0.2·bare(2.000),1
2128879923.jpg,koniq,r6offanchor_unified_koniq,2.4917,α=0.8·fus(2.615)+0.2·bare(2.000),1
2129680216.jpg,koniq,r6offanchor_unified_koniq,4.3824,α=0.8·fus(4.603)+0.2·bare(3.500),1
2131254561.jpg,koniq,r6offanchor_unified_koniq,3.75,α=0.8·fus(3.813)+0.2·bare(3.500),1
2133766199.jpg,koniq,r6offanchor_unified_koniq,3.3556,α=0.8·fus(3.445)+0.2·bare(3.000),1
2138715193.jpg,koniq,r6offanchor_unified_koniq,3.6702,α=0.8·fus(3.838)+0.2·bare(3.000),1
2144963177.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
2149719899.jpg,koniq,r6offanchor_unified_koniq,3.1974,α=0.8·fus(3.434)+0.2·bare(2.250),1
2149726014.jpg,koniq,r6offanchor_unified_koniq,3.16,α=0.8·fus(3.200)+0.2·bare(3.000),1
2167658722.jpg,koniq,r6offanchor_unified_koniq,3.7159,α=0.8·fus(3.895)+0.2·bare(3.000),1
2182811741.jpg,koniq,r6offanchor_unified_koniq,4.3178,α=0.8·fus(4.522)+0.2·bare(3.500),1
218453569.jpg,koniq,r6offanchor_unified_koniq,4.4739,α=0.8·fus(4.592)+0.2·bare(4.000),1
218457399.jpg,koniq,r6offanchor_unified_koniq,3.553,α=0.8·fus(3.691)+0.2·bare(3.000),1
2199106763.jpg,koniq,r6offanchor_unified_koniq,3.3227,α=0.8·fus(3.403)+0.2·bare(3.000),1
2201178081.jpg,koniq,r6offanchor_unified_koniq,3.659,α=0.8·fus(3.824)+0.2·bare(3.000),1
2223002938.jpg,koniq,r6offanchor_unified_koniq,3.9237,α=0.8·fus(4.030)+0.2·bare(3.500),1
222335349.jpg,koniq,r6offanchor_unified_koniq,3.9332,α=0.8·fus(4.167)+0.2·bare(3.000),1
2225683996.jpg,koniq,r6offanchor_unified_koniq,3.883,α=0.8·fus(3.854)+0.2·bare(4.000),1
223186789.jpg,koniq,r6offanchor_unified_koniq,3.6719,α=0.8·fus(3.840)+0.2·bare(3.000),1
2236324282.jpg,koniq,r6offanchor_unified_koniq,3.9037,α=0.8·fus(3.880)+0.2·bare(4.000),1
2259747766.jpg,koniq,r6offanchor_unified_koniq,2.9667,α=0.8·fus(2.958)+0.2·bare(3.000),1
2260527943.jpg,koniq,r6offanchor_unified_koniq,4.1724,α=0.8·fus(4.215)+0.2·bare(4.000),1
2263434837.jpg,koniq,r6offanchor_unified_koniq,3.8836,α=0.8·fus(3.979)+0.2·bare(3.500),1
2276823208.jpg,koniq,r6offanchor_unified_koniq,4.4792,α=0.8·fus(4.599)+0.2·bare(4.000),1
2280432289.jpg,koniq,r6offanchor_unified_koniq,2.2382,α=0.8·fus(2.235)+0.2·bare(2.250),1
2285382083.jpg,koniq,r6offanchor_unified_koniq,3.6987,α=0.8·fus(3.873)+0.2·bare(3.000),1
2292770854.jpg,koniq,r6offanchor_unified_koniq,3.8797,α=0.8·fus(3.912)+0.2·bare(3.750),1
2298149104.jpg,koniq,r6offanchor_unified_koniq,3.8677,α=0.8·fus(3.835)+0.2·bare(4.000),1
2298165172.jpg,koniq,r6offanchor_unified_koniq,3.8547,α=0.8·fus(3.818)+0.2·bare(4.000),1
231161527.jpg,koniq,r6offanchor_unified_koniq,3.7386,α=0.8·fus(3.923)+0.2·bare(3.000),1
2325353113.jpg,koniq,r6offanchor_unified_koniq,2.5001,α=0.8·fus(2.625)+0.2·bare(2.000),1
2332998569.jpg,koniq,r6offanchor_unified_koniq,2.1583,α=0.8·fus(2.198)+0.2·bare(2.000),1
23371433.jpg,koniq,r6offanchor_unified_koniq,4.4258,α=0.8·fus(4.532)+0.2·bare(4.000),1
2342012928.jpg,koniq,r6offanchor_unified_koniq,4.4797,α=0.8·fus(4.600)+0.2·bare(4.000),1
2347131131.jpg,koniq,r6offanchor_unified_koniq,2.9718,α=0.8·fus(2.965)+0.2·bare(3.000),1
2349676135.jpg,koniq,r6offanchor_unified_koniq,2.277,α=0.8·fus(2.159)+0.2·bare(2.750),1
2355192446.jpg,koniq,r6offanchor_unified_koniq,4.5065,α=0.8·fus(4.633)+0.2·bare(4.000),1
2364482871.jpg,koniq,r6offanchor_unified_koniq,3.8358,α=0.8·fus(4.045)+0.2·bare(3.000),1
2364901003.jpg,koniq,r6offanchor_unified_koniq,3.8609,α=0.8·fus(3.826)+0.2·bare(4.000),1
2365855574.jpg,koniq,r6offanchor_unified_koniq,2.8799,α=0.8·fus(2.850)+0.2·bare(3.000),1
