img_id,dataset,route,score,reason,parse_tier
10058.jpg,spaq,r1b_8b,2.0,,1
10059.jpg,spaq,r1b_8b,2.0,,1
10060.jpg,spaq,r1b_8b,2.0,,1
10061.jpg,spaq,r1b_8b,2.0,,1
10062.jpg,spaq,r1b_8b,2.0,,1
10063.jpg,spaq,r1b_8b,3.0,,1
10064.jpg,spaq,r1b_8b,6.0,,1
10065.jpg,spaq,r1b_8b,6.0,,1
10066.jpg,spaq,r1b_8b,6.0,,1
10067.jpg,spaq,r1b_8b,6.0,,1
10068.jpg,spaq,r1b_8b,6.0,,1
10069.jpg,spaq,r1b_8b,2.0,,1
10070.jpg,spaq,r1b_8b,7.0,,1
10071.jpg,spaq,r1b_8b,2.0,,1
10072.jpg,spaq,r1b_8b,5.0,,1
10073.jpg,spaq,r1b_8b,2.0,,1
10074.jpg,spaq,r1b_8b,2.0,,1
10075.jpg,spaq,r1b_8b,2.0,,1
10076.jpg,spaq,r1b_8b,5.0,,1
10077.jpg,spaq,r1b_8b,4.0,,1
10078.jpg,spaq,r1b_8b,2.0,,1
10079.jpg,spaq,r1b_8b,5.0,,1
10080.jpg,spaq,r1b_8b,7.0,,1
10081.jpg,spaq,r1b_8b,5.0,,1
10082.jpg,spaq,r1b_8b,4.0,,1
10083.jpg,spaq,r1b_8b,2.0,,1
10084.jpg,spaq,r1b_8b,2.0,,1
10085.jpg,spaq,r1b_8b,6.0,,1
10086.jpg,spaq,r1b_8b,2.0,,1
10087.jpg,spaq,r1b_8b,4.0,,1
10088.jpg,spaq,r1b_8b,2.0,,1
10089.jpg,spaq,r1b_8b,5.0,,1
10090.jpg,spaq,r1b_8b,7.0,,1
10091.jpg,spaq,r1b_8b,6.0,,1
10092.jpg,spaq,r1b_8b,6.0,,1
10093.jpg,spaq,r1b_8b,2.0,,1
10094.jpg,spaq,r1b_8b,4.0,,1
10095.jpg,spaq,r1b_8b,3.0,,1
10096.jpg,spaq,r1b_8b,6.0,,1
10097.jpg,spaq,r1b_8b,3.0,,1
10098.jpg,spaq,r1b_8b,2.0,,1
10099.jpg,spaq,r1b_8b,5.0,,1
10100.jpg,spaq,r1b_8b,5.0,,1
10101.jpg,spaq,r1b_8b,6.0,,1
10102.jpg,spaq,r1b_8b,5.0,,1
10103.jpg,spaq,r1b_8b,5.0,,1
10104.jpg,spaq,r1b_8b,2.0,,1
10105.jpg,spaq,r1b_8b,2.0,,1
10106.jpg,spaq,r1b_8b,5.0,,1
10107.jpg,spaq,r1b_8b,3.0,,1
10108.jpg,spaq,r1b_8b,5.0,,1
10109.jpg,spaq,r1b_8b,2.0,,1
10110.jpg,spaq,r1b_8b,5.0,,1
10111.jpg,spaq,r1b_8b,2.0,,1
10112.jpg,spaq,r1b_8b,3.0,,1
10113.jpg,spaq,r1b_8b,7.0,,1
10114.jpg,spaq,r1b_8b,5.0,,1
10115.jpg,spaq,r1b_8b,4.0,,1
10116.jpg,spaq,r1b_8b,5.0,,1
10117.jpg,spaq,r1b_8b,6.0,,1
10118.jpg,spaq,r1b_8b,7.0,,1
10119.jpg,spaq,r1b_8b,5.0,,1
10120.jpg,spaq,r1b_8b,2.0,,1
10121.jpg,spaq,r1b_8b,5.0,,1
10122.jpg,spaq,r1b_8b,5.0,,1
10123.jpg,spaq,r1b_8b,7.0,,1
10124.jpg,spaq,r1b_8b,6.0,,1
10125.jpg,spaq,r1b_8b,6.0,,1
10126.jpg,spaq,r1b_8b,4.0,,1
10127.jpg,spaq,r1b_8b,3.0,,1
10128.jpg,spaq,r1b_8b,7.0,,1
10129.jpg,spaq,r1b_8b,3.0,,1
10130.jpg,spaq,r1b_8b,5.0,,1
10131.jpg,spaq,r1b_8b,2.0,,1
10132.jpg,spaq,r1b_8b,2.0,,1
10133.jpg,spaq,r1b_8b,2.0,,1
10134.jpg,spaq,r1b_8b,2.0,,1
10135.jpg,spaq,r1b_8b,5.0,,1
10136.jpg,spaq,r1b_8b,5.0,,1
10137.jpg,spaq,r1b_8b,4.0,,1
10138.jpg,spaq,r1b_8b,3.0,,1
10139.jpg,spaq,r1b_8b,2.0,,1
10140.jpg,spaq,r1b_8b,6.0,,1
10141.jpg,spaq,r1b_8b,6.0,,1
10142.jpg,spaq,r1b_8b,2.0,,1
10143.jpg,spaq,r1b_8b,5.0,,1
10144.jpg,spaq,r1b_8b,3.0,,1
10145.jpg,spaq,r1b_8b,7.0,,1
10146.jpg,spaq,r1b_8b,7.0,,1
10147.jpg,spaq,r1b_8b,4.0,,1
10148.jpg,spaq,r1b_8b,5.0,,1
10149.jpg,spaq,r1b_8b,3.0,,1
10150.jpg,spaq,r1b_8b,6.0,,1
10151.jpg,spaq,r1b_8b,4.0,,1
10152.jpg,spaq,r1b_8b,2.0,,1
10153.jpg,spaq,r1b_8b,5.0,,1
10154.jpg,spaq,r1b_8b,2.0,,1
10155.jpg,spaq,r1b_8b,6.0,,1
10156.jpg,spaq,r1b_8b,6.0,,1
10157.jpg,spaq,r1b_8b,6.0,,1
10158.jpg,spaq,r1b_8b,3.0,,1
10159.jpg,spaq,r1b_8b,4.0,,1
10160.jpg,spaq,r1b_8b,5.0,,1
10161.jpg,spaq,r1b_8b,3.0,,1
10162.jpg,spaq,r1b_8b,2.0,,1
10163.jpg,spaq,r1b_8b,6.0,,1
10164.jpg,spaq,r1b_8b,6.0,,1
10165.jpg,spaq,r1b_8b,8.0,,1
10166.jpg,spaq,r1b_8b,2.0,,1
10167.jpg,spaq,r1b_8b,2.0,,1
10168.jpg,spaq,r1b_8b,5.0,,1
10169.jpg,spaq,r1b_8b,4.0,,1
10170.jpg,spaq,r1b_8b,6.0,,1
10171.jpg,spaq,r1b_8b,6.0,,1
10172.jpg,spaq,r1b_8b,3.0,,1
10173.jpg,spaq,r1b_8b,2.0,,1
10174.jpg,spaq,r1b_8b,3.0,,1
10175.jpg,spaq,r1b_8b,6.0,,1
10176.jpg,spaq,r1b_8b,6.0,,1
10177.jpg,spaq,r1b_8b,7.0,,1
10178.jpg,spaq,r1b_8b,3.0,,1
10179.jpg,spaq,r1b_8b,3.0,,1
10180.jpg,spaq,r1b_8b,6.0,,1
10181.jpg,spaq,r1b_8b,4.0,,1
10182.jpg,spaq,r1b_8b,2.0,,1
10183.jpg,spaq,r1b_8b,5.0,,1
10184.jpg,spaq,r1b_8b,5.0,,1
10185.jpg,spaq,r1b_8b,2.0,,1
10186.jpg,spaq,r1b_8b,6.0,,1
10187.jpg,spaq,r1b_8b,7.0,,1
10188.jpg,spaq,r1b_8b,6.0,,1
10189.jpg,spaq,r1b_8b,5.0,,1
10190.jpg,spaq,r1b_8b,7.0,,1
10191.jpg,spaq,r1b_8b,5.0,,1
10192.jpg,spaq,r1b_8b,6.0,,1
10193.jpg,spaq,r1b_8b,5.0,,1
10194.jpg,spaq,r1b_8b,2.0,,1
10195.jpg,spaq,r1b_8b,2.0,,1
10196.jpg,spaq,r1b_8b,2.0,,1
10197.jpg,spaq,r1b_8b,5.0,,1
10198.jpg,spaq,r1b_8b,4.0,,1
10199.jpg,spaq,r1b_8b,7.0,,1
10200.jpg,spaq,r1b_8b,3.0,,1
10201.jpg,spaq,r1b_8b,2.0,,1
10202.jpg,spaq,r1b_8b,6.0,,1
10203.jpg,spaq,r1b_8b,7.0,,1
10204.jpg,spaq,r1b_8b,3.0,,1
10205.jpg,spaq,r1b_8b,2.0,,1
10206.jpg,spaq,r1b_8b,2.0,,1
10207.jpg,spaq,r1b_8b,7.0,,1
10208.jpg,spaq,r1b_8b,2.0,,1
10209.jpg,spaq,r1b_8b,6.0,,1
10210.jpg,spaq,r1b_8b,6.0,,1
10211.jpg,spaq,r1b_8b,5.0,,1
10212.jpg,spaq,r1b_8b,5.0,,1
10213.jpg,spaq,r1b_8b,3.0,,1
10214.jpg,spaq,r1b_8b,3.0,,1
10215.jpg,spaq,r1b_8b,2.0,,1
10216.jpg,spaq,r1b_8b,6.0,,1
10217.jpg,spaq,r1b_8b,6.0,,1
10218.jpg,spaq,r1b_8b,5.0,,1
10219.jpg,spaq,r1b_8b,2.0,,1
10220.jpg,spaq,r1b_8b,2.0,,1
10221.jpg,spaq,r1b_8b,5.0,,1
10222.jpg,spaq,r1b_8b,2.0,,1
10223.jpg,spaq,r1b_8b,2.0,,1
10224.jpg,spaq,r1b_8b,3.0,,1
10225.jpg,spaq,r1b_8b,7.0,,1
10226.jpg,spaq,r1b_8b,7.0,,1
10227.jpg,spaq,r1b_8b,7.0,,1
10228.jpg,spaq,r1b_8b,7.0,,1
10229.jpg,spaq,r1b_8b,6.0,,1
10230.jpg,spaq,r1b_8b,6.0,,1
10231.jpg,spaq,r1b_8b,3.0,,1
10232.jpg,spaq,r1b_8b,6.0,,1
10233.jpg,spaq,r1b_8b,3.0,,1
10234.jpg,spaq,r1b_8b,7.0,,1
10235.jpg,spaq,r1b_8b,6.0,,1
10236.jpg,spaq,r1b_8b,3.0,,1
10237.jpg,spaq,r1b_8b,3.0,,1
10238.jpg,spaq,r1b_8b,5.0,,1
10239.jpg,spaq,r1b_8b,2.0,,1
10240.jpg,spaq,r1b_8b,5.0,,1
10241.jpg,spaq,r1b_8b,5.0,,1
10242.jpg,spaq,r1b_8b,5.0,,1
10243.jpg,spaq,r1b_8b,7.0,,1
10244.jpg,spaq,r1b_8b,2.0,,1
10245.jpg,spaq,r1b_8b,5.0,,1
10246.jpg,spaq,r1b_8b,3.0,,1
10247.jpg,spaq,r1b_8b,6.0,,1
10248.jpg,spaq,r1b_8b,5.0,,1
10249.jpg,spaq,r1b_8b,6.0,,1
10250.jpg,spaq,r1b_8b,2.0,,1
10251.jpg,spaq,r1b_8b,2.0,,1
10252.jpg,spaq,r1b_8b,4.0,,1
10253.jpg,spaq,r1b_8b,7.0,,1
10254.jpg,spaq,r1b_8b,4.0,,1
10255.jpg,spaq,r1b_8b,6.0,,1
10256.jpg,spaq,r1b_8b,5.0,,1
10257.jpg,spaq,r1b_8b,6.0,,1
10258.jpg,spaq,r1b_8b,5.0,,1
10259.jpg,spaq,r1b_8b,6.0,,1
10260.jpg,spaq,r1b_8b,3.0,,1
10261.jpg,spaq,r1b_8b,2.0,,1
10262.jpg,spaq,r1b_8b,2.0,,1
10263.jpg,spaq,r1b_8b,5.0,,1
10264.jpg,spaq,r1b_8b,5.0,,1
10265.jpg,spaq,r1b_8b,3.0,,1
10266.jpg,spaq,r1b_8b,2.0,,1
10267.jpg,spaq,r1b_8b,7.0,,1
10268.jpg,spaq,r1b_8b,6.0,,1
10269.jpg,spaq,r1b_8b,6.0,,1
10270.jpg,spaq,r1b_8b,3.0,,1
10271.jpg,spaq,r1b_8b,6.0,,1
10272.jpg,spaq,r1b_8b,4.0,,1
10273.jpg,spaq,r1b_8b,7.0,,1
10274.jpg,spaq,r1b_8b,2.0,,1
10275.jpg,spaq,r1b_8b,5.0,,1
10276.jpg,spaq,r1b_8b,7.0,,1
10277.jpg,spaq,r1b_8b,2.0,,1
10278.jpg,spaq,r1b_8b,4.0,,1
10279.jpg,spaq,r1b_8b,3.0,,1
10280.jpg,spaq,r1b_8b,4.0,,1
10281.jpg,spaq,r1b_8b,5.0,,1
10282.jpg,spaq,r1b_8b,6.0,,1
10283.jpg,spaq,r1b_8b,6.0,,1
10284.jpg,spaq,r1b_8b,6.0,,1
10285.jpg,spaq,r1b_8b,2.0,,1
10286.jpg,spaq,r1b_8b,6.0,,1
10287.jpg,spaq,r1b_8b,5.0,,1
10288.jpg,spaq,r1b_8b,2.0,,1
10289.jpg,spaq,r1b_8b,6.0,,1
10290.jpg,spaq,r1b_8b,2.0,,1
10291.jpg,spaq,r1b_8b,6.0,,1
10292.jpg,spaq,r1b_8b,3.0,,1
10293.jpg,spaq,r1b_8b,5.0,,1
10294.jpg,spaq,r1b_8b,3.0,,1
10295.jpg,spaq,r1b_8b,2.0,,1
10296.jpg,spaq,r1b_8b,2.0,,1
10297.jpg,spaq,r1b_8b,6.0,,1
10298.jpg,spaq,r1b_8b,5.0,,1
10299.jpg,spaq,r1b_8b,2.0,,1
10300.jpg,spaq,r1b_8b,5.0,,1
10301.jpg,spaq,r1b_8b,2.0,,1
10302.jpg,spaq,r1b_8b,5.0,,1
10303.jpg,spaq,r1b_8b,7.0,,1
10304.jpg,spaq,r1b_8b,5.0,,1
10305.jpg,spaq,r1b_8b,4.0,,1
10306.jpg,spaq,r1b_8b,6.0,,1
10307.jpg,spaq,r1b_8b,5.0,,1
10308.jpg,spaq,r1b_8b,6.0,,1
10309.jpg,spaq,r1b_8b,5.0,,1
10310.jpg,spaq,r1b_8b,6.0,,1
10311.jpg,spaq,r1b_8b,7.0,,1
10312.jpg,spaq,r1b_8b,2.0,,1
10313.jpg,spaq,r1b_8b,5.0,,1
10314.jpg,spaq,r1b_8b,2.0,,1
10315.jpg,spaq,r1b_8b,4.0,,1
10316.jpg,spaq,r1b_8b,6.0,,1
10317.jpg,spaq,r1b_8b,5.0,,1
10318.jpg,spaq,r1b_8b,5.0,,1
10319.jpg,spaq,r1b_8b,5.0,,1
10320.jpg,spaq,r1b_8b,8.0,,1
10321.jpg,spaq,r1b_8b,6.0,,1
10322.jpg,spaq,r1b_8b,3.0,,1
10323.jpg,spaq,r1b_8b,6.0,,1
10324.jpg,spaq,r1b_8b,3.0,,1
10325.jpg,spaq,r1b_8b,8.0,,1
10326.jpg,spaq,r1b_8b,2.0,,1
10327.jpg,spaq,r1b_8b,3.0,,1
10328.jpg,spaq,r1b_8b,6.0,,1
10329.jpg,spaq,r1b_8b,5.0,,1
10330.jpg,spaq,r1b_8b,6.0,,1
10331.jpg,spaq,r1b_8b,2.0,,1
10332.jpg,spaq,r1b_8b,7.0,,1
10333.jpg,spaq,r1b_8b,3.0,,1
10334.jpg,spaq,r1b_8b,6.0,,1
10335.jpg,spaq,r1b_8b,3.0,,1
10336.jpg,spaq,r1b_8b,6.0,,1
10337.jpg,spaq,r1b_8b,3.0,,1
10338.jpg,spaq,r1b_8b,4.0,,1
10339.jpg,spaq,r1b_8b,6.0,,1
10340.jpg,spaq,r1b_8b,5.0,,1
10341.jpg,spaq,r1b_8b,5.0,,1
10342.jpg,spaq,r1b_8b,5.0,,1
10343.jpg,spaq,r1b_8b,6.0,,1
10344.jpg,spaq,r1b_8b,3.0,,1
10345.jpg,spaq,r1b_8b,2.0,,1
10346.jpg,spaq,r1b_8b,5.0,,1
10347.jpg,spaq,r1b_8b,5.0,,1
10348.jpg,spaq,r1b_8b,2.0,,1
10349.jpg,spaq,r1b_8b,6.0,,1
10350.jpg,spaq,r1b_8b,3.0,,1
10351.jpg,spaq,r1b_8b,7.0,,1
10352.jpg,spaq,r1b_8b,6.0,,1
10353.jpg,spaq,r1b_8b,7.0,,1
10354.jpg,spaq,r1b_8b,2.0,,1
10355.jpg,spaq,r1b_8b,8.0,,1
10356.jpg,spaq,r1b_8b,6.0,,1
10357.jpg,spaq,r1b_8b,3.0,,1
10358.jpg,spaq,r1b_8b,3.0,,1
10359.jpg,spaq,r1b_8b,6.0,,1
10360.jpg,spaq,r1b_8b,3.0,,1
10361.jpg,spaq,r1b_8b,6.0,,1
10362.jpg,spaq,r1b_8b,7.0,,1
10363.jpg,spaq,r1b_8b,5.0,,1
10364.jpg,spaq,r1b_8b,2.0,,1
10365.jpg,spaq,r1b_8b,2.0,,1
10366.jpg,spaq,r1b_8b,5.0,,1
10367.jpg,spaq,r1b_8b,3.0,,1
10368.jpg,spaq,r1b_8b,5.0,,1
10369.jpg,spaq,r1b_8b,3.0,,1
10370.jpg,spaq,r1b_8b,6.0,,1
10371.jpg,spaq,r1b_8b,3.0,,1
10372.jpg,spaq,r1b_8b,5.0,,1
10373.jpg,spaq,r1b_8b,2.0,,1
10374.jpg,spaq,r1b_8b,6.0,,1
10375.jpg,spaq,r1b_8b,2.0,,1
10376.jpg,spaq,r1b_8b,6.0,,1
10377.jpg,spaq,r1b_8b,6.0,,1
10378.jpg,spaq,r1b_8b,2.0,,1
10379.jpg,spaq,r1b_8b,2.0,,1
10380.jpg,spaq,r1b_8b,7.0,,1
10381.jpg,spaq,r1b_8b,3.0,,1
10382.jpg,spaq,r1b_8b,7.0,,1
10383.jpg,spaq,r1b_8b,7.0,,1
10384.jpg,spaq,r1b_8b,4.0,,1
10385.jpg,spaq,r1b_8b,6.0,,1
10386.jpg,spaq,r1b_8b,8.0,,1
10387.jpg,spaq,r1b_8b,6.0,,1
10388.jpg,spaq,r1b_8b,6.0,,1
10389.jpg,spaq,r1b_8b,2.0,,1
10390.jpg,spaq,r1b_8b,3.0,,1
10391.jpg,spaq,r1b_8b,2.0,,1
10392.jpg,spaq,r1b_8b,4.0,,1
10393.jpg,spaq,r1b_8b,4.0,,1
10394.jpg,spaq,r1b_8b,2.0,,1
10395.jpg,spaq,r1b_8b,2.0,,1
10396.jpg,spaq,r1b_8b,5.0,,1
10397.jpg,spaq,r1b_8b,3.0,,1
10398.jpg,spaq,r1b_8b,3.0,,1
10399.jpg,spaq,r1b_8b,2.0,,1
10400.jpg,spaq,r1b_8b,2.0,,1
10401.jpg,spaq,r1b_8b,5.0,,1
10402.jpg,spaq,r1b_8b,6.0,,1
10403.jpg,spaq,r1b_8b,6.0,,1
10404.jpg,spaq,r1b_8b,3.0,,1
10405.jpg,spaq,r1b_8b,2.0,,1
10406.jpg,spaq,r1b_8b,7.0,,1
10407.jpg,spaq,r1b_8b,2.0,,1
10408.jpg,spaq,r1b_8b,5.0,,1
10409.jpg,spaq,r1b_8b,2.0,,1
10410.jpg,spaq,r1b_8b,7.0,,1
10411.jpg,spaq,r1b_8b,2.0,,1
10412.jpg,spaq,r1b_8b,7.0,,1
10413.jpg,spaq,r1b_8b,2.0,,1
10414.jpg,spaq,r1b_8b,6.0,,1
10415.jpg,spaq,r1b_8b,5.0,,1
10416.jpg,spaq,r1b_8b,2.0,,1
10417.jpg,spaq,r1b_8b,6.0,,1
10418.jpg,spaq,r1b_8b,3.0,,1
10419.jpg,spaq,r1b_8b,5.0,,1
10420.jpg,spaq,r1b_8b,2.0,,1
10421.jpg,spaq,r1b_8b,3.0,,1
10422.jpg,spaq,r1b_8b,6.0,,1
10423.jpg,spaq,r1b_8b,6.0,,1
10424.jpg,spaq,r1b_8b,4.0,,1
10425.jpg,spaq,r1b_8b,6.0,,1
10426.jpg,spaq,r1b_8b,7.0,,1
10427.jpg,spaq,r1b_8b,4.0,,1
10428.jpg,spaq,r1b_8b,2.0,,1
10429.jpg,spaq,r1b_8b,6.0,,1
10430.jpg,spaq,r1b_8b,5.0,,1
10431.jpg,spaq,r1b_8b,6.0,,1
10432.jpg,spaq,r1b_8b,4.0,,1
10433.jpg,spaq,r1b_8b,2.0,,1
10434.jpg,spaq,r1b_8b,4.0,,1
10435.jpg,spaq,r1b_8b,2.0,,1
10436.jpg,spaq,r1b_8b,5.0,,1
10437.jpg,spaq,r1b_8b,5.0,,1
10438.jpg,spaq,r1b_8b,3.0,,1
10439.jpg,spaq,r1b_8b,2.0,,1
10440.jpg,spaq,r1b_8b,2.0,,1
10441.jpg,spaq,r1b_8b,6.0,,1
10442.jpg,spaq,r1b_8b,2.0,,1
10443.jpg,spaq,r1b_8b,5.0,,1
10444.jpg,spaq,r1b_8b,6.0,,1
10445.jpg,spaq,r1b_8b,6.0,,1
10446.jpg,spaq,r1b_8b,5.0,,1
10447.jpg,spaq,r1b_8b,2.0,,1
10448.jpg,spaq,r1b_8b,3.0,,1
10449.jpg,spaq,r1b_8b,3.0,,1
10450.jpg,spaq,r1b_8b,6.0,,1
10451.jpg,spaq,r1b_8b,4.0,,1
10452.jpg,spaq,r1b_8b,2.0,,1
10453.jpg,spaq,r1b_8b,5.0,,1
10454.jpg,spaq,r1b_8b,6.0,,1
10455.jpg,spaq,r1b_8b,2.0,,1
10456.jpg,spaq,r1b_8b,2.0,,1
10457.jpg,spaq,r1b_8b,4.0,,1
10458.jpg,spaq,r1b_8b,2.0,,1
10459.jpg,spaq,r1b_8b,5.0,,1
10460.jpg,spaq,r1b_8b,2.0,,1
10461.jpg,spaq,r1b_8b,2.0,,1
10462.jpg,spaq,r1b_8b,5.0,,1
10463.jpg,spaq,r1b_8b,6.0,,1
10464.jpg,spaq,r1b_8b,5.0,,1
10465.jpg,spaq,r1b_8b,3.0,,1
10466.jpg,spaq,r1b_8b,6.0,,1
10467.jpg,spaq,r1b_8b,6.0,,1
10468.jpg,spaq,r1b_8b,3.0,,1
10469.jpg,spaq,r1b_8b,6.0,,1
10470.jpg,spaq,r1b_8b,6.0,,1
10471.jpg,spaq,r1b_8b,7.0,,1
10472.jpg,spaq,r1b_8b,2.0,,1
10473.jpg,spaq,r1b_8b,4.0,,1
10474.jpg,spaq,r1b_8b,6.0,,1
10475.jpg,spaq,r1b_8b,2.0,,1
10476.jpg,spaq,r1b_8b,3.0,,1
10477.jpg,spaq,r1b_8b,5.0,,1
10478.jpg,spaq,r1b_8b,7.0,,1
10479.jpg,spaq,r1b_8b,6.0,,1
10480.jpg,spaq,r1b_8b,5.0,,1
10481.jpg,spaq,r1b_8b,2.0,,1
10482.jpg,spaq,r1b_8b,7.0,,1
10483.jpg,spaq,r1b_8b,2.0,,1
10484.jpg,spaq,r1b_8b,5.0,,1
10485.jpg,spaq,r1b_8b,4.0,,1
10486.jpg,spaq,r1b_8b,4.0,,1
10487.jpg,spaq,r1b_8b,6.0,,1
10488.jpg,spaq,r1b_8b,2.0,,1
10489.jpg,spaq,r1b_8b,2.0,,1
10490.jpg,spaq,r1b_8b,4.0,,1
10491.jpg,spaq,r1b_8b,2.0,,1
10492.jpg,spaq,r1b_8b,8.0,,1
10493.jpg,spaq,r1b_8b,6.0,,1
10494.jpg,spaq,r1b_8b,4.0,,1
10495.jpg,spaq,r1b_8b,5.0,,1
10496.jpg,spaq,r1b_8b,2.0,,1
10497.jpg,spaq,r1b_8b,4.0,,1
10498.jpg,spaq,r1b_8b,2.0,,1
10499.jpg,spaq,r1b_8b,4.0,,1
10500.jpg,spaq,r1b_8b,5.0,,1
10501.jpg,spaq,r1b_8b,5.0,,1
10502.jpg,spaq,r1b_8b,2.0,,1
10503.jpg,spaq,r1b_8b,3.0,,1
10504.jpg,spaq,r1b_8b,5.0,,1
10505.jpg,spaq,r1b_8b,8.0,,1
10506.jpg,spaq,r1b_8b,5.0,,1
10507.jpg,spaq,r1b_8b,7.0,,1
10508.jpg,spaq,r1b_8b,7.0,,1
10509.jpg,spaq,r1b_8b,5.0,,1
10510.jpg,spaq,r1b_8b,2.0,,1
10511.jpg,spaq,r1b_8b,2.0,,1
10512.jpg,spaq,r1b_8b,5.0,,1
10513.jpg,spaq,r1b_8b,7.0,,1
10514.jpg,spaq,r1b_8b,2.0,,1
10515.jpg,spaq,r1b_8b,5.0,,1
10516.jpg,spaq,r1b_8b,5.0,,1
10517.jpg,spaq,r1b_8b,5.0,,1
10518.jpg,spaq,r1b_8b,7.0,,1
10519.jpg,spaq,r1b_8b,6.0,,1
10520.jpg,spaq,r1b_8b,5.0,,1
10521.jpg,spaq,r1b_8b,6.0,,1
10522.jpg,spaq,r1b_8b,3.0,,1
10523.jpg,spaq,r1b_8b,7.0,,1
10524.jpg,spaq,r1b_8b,6.0,,1
10525.jpg,spaq,r1b_8b,6.0,,1
10526.jpg,spaq,r1b_8b,5.0,,1
10527.jpg,spaq,r1b_8b,6.0,,1
10528.jpg,spaq,r1b_8b,3.0,,1
10529.jpg,spaq,r1b_8b,2.0,,1
10530.jpg,spaq,r1b_8b,2.0,,1
10531.jpg,spaq,r1b_8b,3.0,,1
10532.jpg,spaq,r1b_8b,2.0,,1
10533.jpg,spaq,r1b_8b,6.0,,1
10534.jpg,spaq,r1b_8b,6.0,,1
10535.jpg,spaq,r1b_8b,2.0,,1
10536.jpg,spaq,r1b_8b,7.0,,1
10537.jpg,spaq,r1b_8b,5.0,,1
10538.jpg,spaq,r1b_8b,2.0,,1
10539.jpg,spaq,r1b_8b,7.0,,1
10540.jpg,spaq,r1b_8b,2.0,,1
10541.jpg,spaq,r1b_8b,6.0,,1
10542.jpg,spaq,r1b_8b,6.0,,1
10543.jpg,spaq,r1b_8b,3.0,,1
10544.jpg,spaq,r1b_8b,3.0,,1
10545.jpg,spaq,r1b_8b,2.0,,1
10546.jpg,spaq,r1b_8b,2.0,,1
10547.jpg,spaq,r1b_8b,3.0,,1
10548.jpg,spaq,r1b_8b,6.0,,1
10549.jpg,spaq,r1b_8b,6.0,,1
10550.jpg,spaq,r1b_8b,3.0,,1
10551.jpg,spaq,r1b_8b,7.0,,1
10552.jpg,spaq,r1b_8b,4.0,,1
10553.jpg,spaq,r1b_8b,2.0,,1
10554.jpg,spaq,r1b_8b,5.0,,1
10555.jpg,spaq,r1b_8b,4.0,,1
10556.jpg,spaq,r1b_8b,3.0,,1
10557.jpg,spaq,r1b_8b,3.0,,1
10558.jpg,spaq,r1b_8b,6.0,,1
