img_id,dataset,route,score,reason,parse_tier
13325497.jpg,koniq,r6_unified_koniq,3.5216,,1
1351917139.jpg,koniq,r6_unified_koniq,3.8368,,1
135352055.jpg,koniq,r6_unified_koniq,1.88,,1
135403304.jpg,koniq,r6_unified_koniq,1.9948,,1
1360663704.jpg,koniq,r6_unified_koniq,4.0521,,1
136287514.jpg,koniq,r6_unified_koniq,2.8831,,1
1368120580.jpg,koniq,r6_unified_koniq,4.4173,,1
136948336.jpg,koniq,r6_unified_koniq,3.5354,,1
138750201.jpg,koniq,r6_unified_koniq,3.2206,,1
139611767.jpg,koniq,r6_unified_koniq,2.4798,,1
1404458044.jpg,koniq,r6_unified_koniq,3.2286,,1
1408118135.jpg,koniq,r6_unified_koniq,3.0981,,1
14092652.jpg,koniq,r6_unified_koniq,3.5387,,1
1430765461.jpg,koniq,r6_unified_koniq,3.1902,,1
143394138.jpg,koniq,r6_unified_koniq,2.5238,,1
143643298.jpg,koniq,r6_unified_koniq,1.994,,1
145089144.jpg,koniq,r6_unified_koniq,2.0459,,1
1466864952.jpg,koniq,r6_unified_koniq,2.7067,,1
1473138944.jpg,koniq,r6_unified_koniq,1.9996,,1
147783170.jpg,koniq,r6_unified_koniq,2.0631,,1
14898266.jpg,koniq,r6_unified_koniq,1.9978,,1
1492755190.jpg,koniq,r6_unified_koniq,3.8665,,1
149867784.jpg,koniq,r6_unified_koniq,3.4455,,1
15012954.jpg,koniq,r6_unified_koniq,2.1048,,1
153876946.jpg,koniq,r6_unified_koniq,3.4728,,1
1540229828.jpg,koniq,r6_unified_koniq,3.9074,,1
154740129.jpg,koniq,r6_unified_koniq,1.6796,,1
155365010.jpg,koniq,r6_unified_koniq,2.6952,,1
156015117.jpg,koniq,r6_unified_koniq,4.3478,,1
156451756.jpg,koniq,r6_unified_koniq,3.175,,1
1572804254.jpg,koniq,r6_unified_koniq,3.0478,,1
1573719804.jpg,koniq,r6_unified_koniq,4.2008,,1
159144665.jpg,koniq,r6_unified_koniq,3.4241,,1
160999577.jpg,koniq,r6_unified_koniq,2.1886,,1
1646704912.jpg,koniq,r6_unified_koniq,4.1415,,1
1679551869.jpg,koniq,r6_unified_koniq,2.1884,,1
169625095.jpg,koniq,r6_unified_koniq,2.517,,1
175326787.jpg,koniq,r6_unified_koniq,3.1285,,1
1795186582.jpg,koniq,r6_unified_koniq,2.1065,,1
1798554647.jpg,koniq,r6_unified_koniq,3.7357,,1
1799451312.jpg,koniq,r6_unified_koniq,3.4286,,1
1802306299.jpg,koniq,r6_unified_koniq,3.1487,,1
183156510.jpg,koniq,r6_unified_koniq,3.0842,,1
187640892.jpg,koniq,r6_unified_koniq,2.5175,,1
194369363.jpg,koniq,r6_unified_koniq,2.9497,,1
196734006.jpg,koniq,r6_unified_koniq,3.8251,,1
197324620.jpg,koniq,r6_unified_koniq,3.902,,1
1995190133.jpg,koniq,r6_unified_koniq,3.7993,,1
2041755502.jpg,koniq,r6_unified_koniq,4.3092,,1
20522527.jpg,koniq,r6_unified_koniq,4.1343,,1
2053452455.jpg,koniq,r6_unified_koniq,3.551,,1
206294085.jpg,koniq,r6_unified_koniq,3.0763,,1
2063421762.jpg,koniq,r6_unified_koniq,2.1831,,1
2068650026.jpg,koniq,r6_unified_koniq,3.1151,,1
2070418201.jpg,koniq,r6_unified_koniq,3.6427,,1
2088433684.jpg,koniq,r6_unified_koniq,2.4668,,1
2094668596.jpg,koniq,r6_unified_koniq,3.4538,,1
2097618827.jpg,koniq,r6_unified_koniq,3.2911,,1
2099199686.jpg,koniq,r6_unified_koniq,3.0911,,1
2100483102.jpg,koniq,r6_unified_koniq,3.7693,,1
2114797362.jpg,koniq,r6_unified_koniq,2.9695,,1
2125272449.jpg,koniq,r6_unified_koniq,3.2359,,1
2125535764.jpg,koniq,r6_unified_koniq,3.2841,,1
2126677316.jpg,koniq,r6_unified_koniq,2.5561,,1
2126890271.jpg,koniq,r6_unified_koniq,1.88,,1
2128879923.jpg,koniq,r6_unified_koniq,2.0069,,1
2129680216.jpg,koniq,r6_unified_koniq,4.057,,1
2131254561.jpg,koniq,r6_unified_koniq,3.5166,,1
2133766199.jpg,koniq,r6_unified_koniq,3.0358,,1
2138715193.jpg,koniq,r6_unified_koniq,3.3156,,1
2144963177.jpg,koniq,r6_unified_koniq,2.9544,,1
2149719899.jpg,koniq,r6_unified_koniq,2.2762,,1
2149726014.jpg,koniq,r6_unified_koniq,2.6612,,1
2167658722.jpg,koniq,r6_unified_koniq,3.3506,,1
2182811741.jpg,koniq,r6_unified_koniq,4.013,,1
218453569.jpg,koniq,r6_unified_koniq,4.2755,,1
218457399.jpg,koniq,r6_unified_koniq,3.2348,,1
2199106763.jpg,koniq,r6_unified_koniq,3.0105,,1
2201178081.jpg,koniq,r6_unified_koniq,3.3071,,1
2223002938.jpg,koniq,r6_unified_koniq,3.6341,,1
222335349.jpg,koniq,r6_unified_koniq,3.5202,,1
2225683996.jpg,koniq,r6_unified_koniq,3.7753,,1
223186789.jpg,koniq,r6_unified_koniq,3.2877,,1
2236324282.jpg,koniq,r6_unified_koniq,3.7413,,1
2259747766.jpg,koniq,r6_unified_koniq,2.625,,1
2260527943.jpg,koniq,r6_unified_koniq,4.3527,,1
2263434837.jpg,koniq,r6_unified_koniq,3.6213,,1
2276823208.jpg,koniq,r6_unified_koniq,4.2541,,1
2280432289.jpg,koniq,r6_unified_koniq,2.0316,,1
2285382083.jpg,koniq,r6_unified_koniq,3.3374,,1
2292770854.jpg,koniq,r6_unified_koniq,3.682,,1
2298149104.jpg,koniq,r6_unified_koniq,4.3736,,1
2298165172.jpg,koniq,r6_unified_koniq,4.1852,,1
231161527.jpg,koniq,r6_unified_koniq,3.3717,,1
2325353113.jpg,koniq,r6_unified_koniq,2.03,,1
2332998569.jpg,koniq,r6_unified_koniq,1.88,,1
23371433.jpg,koniq,r6_unified_koniq,4.3833,,1
2342012928.jpg,koniq,r6_unified_koniq,4.407,,1
2347131131.jpg,koniq,r6_unified_koniq,2.9489,,1
2349676135.jpg,koniq,r6_unified_koniq,2.2123,,1
2355192446.jpg,koniq,r6_unified_koniq,4.248,,1
2364482871.jpg,koniq,r6_unified_koniq,3.3822,,1
2364901003.jpg,koniq,r6_unified_koniq,3.7238,,1
2365855574.jpg,koniq,r6_unified_koniq,2.6021,,1
2366307779.jpg,koniq,r6_unified_koniq,3.9781,,1
2372696116.jpg,koniq,r6_unified_koniq,3.1622,,1
2376113642.jpg,koniq,r6_unified_koniq,3.3293,,1
2378761573.jpg,koniq,r6_unified_koniq,2.9781,,1
2380962902.jpg,koniq,r6_unified_koniq,4.1753,,1
239029957.jpg,koniq,r6_unified_koniq,4.4151,,1
2405495711.jpg,koniq,r6_unified_koniq,3.6502,,1
2410933503.jpg,koniq,r6_unified_koniq,4.2548,,1
2415943373.jpg,koniq,r6_unified_koniq,3.7554,,1
2417107784.jpg,koniq,r6_unified_koniq,2.9742,,1
2421862008.jpg,koniq,r6_unified_koniq,3.9349,,1
2422029745.jpg,koniq,r6_unified_koniq,2.7034,,1
2429849599.jpg,koniq,r6_unified_koniq,3.461,,1
2444482022.jpg,koniq,r6_unified_koniq,2.7234,,1
2448776548.jpg,koniq,r6_unified_koniq,3.2838,,1
2451920772.jpg,koniq,r6_unified_koniq,3.626,,1
2459843879.jpg,koniq,r6_unified_koniq,2.7465,,1
2464934588.jpg,koniq,r6_unified_koniq,3.2764,,1
2465673065.jpg,koniq,r6_unified_koniq,2.5497,,1
2471109874.jpg,koniq,r6_unified_koniq,1.9305,,1
2477552466.jpg,koniq,r6_unified_koniq,1.88,,1
2492228578.jpg,koniq,r6_unified_koniq,3.1027,,1
2503231447.jpg,koniq,r6_unified_koniq,4.192,,1
2508139577.jpg,koniq,r6_unified_koniq,2.8516,,1
2517718928.jpg,koniq,r6_unified_koniq,3.7997,,1
2538038277.jpg,koniq,r6_unified_koniq,4.2241,,1
2539083530.jpg,koniq,r6_unified_koniq,3.3999,,1
2542492471.jpg,koniq,r6_unified_koniq,2.4122,,1
254969296.jpg,koniq,r6_unified_koniq,3.6711,,1
2555211479.jpg,koniq,r6_unified_koniq,3.6483,,1
255857546.jpg,koniq,r6_unified_koniq,4.4584,,1
2562592972.jpg,koniq,r6_unified_koniq,2.3189,,1
2569693875.jpg,koniq,r6_unified_koniq,4.0359,,1
2569774614.jpg,koniq,r6_unified_koniq,2.5478,,1
2570828036.jpg,koniq,r6_unified_koniq,3.8189,,1
257114018.jpg,koniq,r6_unified_koniq,4.3981,,1
2571521736.jpg,koniq,r6_unified_koniq,3.1459,,1
2578890441.jpg,koniq,r6_unified_koniq,3.8622,,1
2580252988.jpg,koniq,r6_unified_koniq,2.7809,,1
2588767665.jpg,koniq,r6_unified_koniq,3.8258,,1
2615955728.jpg,koniq,r6_unified_koniq,3.9429,,1
2621420457.jpg,koniq,r6_unified_koniq,3.156,,1
2622466873.jpg,koniq,r6_unified_koniq,4.1917,,1
2624809780.jpg,koniq,r6_unified_koniq,4.2184,,1
2631446955.jpg,koniq,r6_unified_koniq,4.4173,,1
26344318.jpg,koniq,r6_unified_koniq,2.5405,,1
2653425342.jpg,koniq,r6_unified_koniq,4.2707,,1
2654797164.jpg,koniq,r6_unified_koniq,4.4767,,1
2672397400.jpg,koniq,r6_unified_koniq,4.1914,,1
2679224314.jpg,koniq,r6_unified_koniq,1.88,,1
268066639.jpg,koniq,r6_unified_koniq,3.2949,,1
26847054.jpg,koniq,r6_unified_koniq,4.3948,,1
2688944098.jpg,koniq,r6_unified_koniq,3.2373,,1
268926698.jpg,koniq,r6_unified_koniq,2.7367,,1
2692538398.jpg,koniq,r6_unified_koniq,4.0482,,1
269509962.jpg,koniq,r6_unified_koniq,3.6284,,1
2698401109.jpg,koniq,r6_unified_koniq,4.3933,,1
2702264162.jpg,koniq,r6_unified_koniq,4.48,,1
2703740653.jpg,koniq,r6_unified_koniq,3.7621,,1
2706980942.jpg,koniq,r6_unified_koniq,3.7938,,1
2715023572.jpg,koniq,r6_unified_koniq,4.1313,,1
2722913532.jpg,koniq,r6_unified_koniq,3.3483,,1
2725001053.jpg,koniq,r6_unified_koniq,2.0315,,1
2725180694.jpg,koniq,r6_unified_koniq,4.3984,,1
2726553628.jpg,koniq,r6_unified_koniq,3.791,,1
273844105.jpg,koniq,r6_unified_koniq,4.2428,,1
2741854107.jpg,koniq,r6_unified_koniq,2.0247,,1
2746983219.jpg,koniq,r6_unified_koniq,4.2209,,1
2747111058.jpg,koniq,r6_unified_koniq,3.8783,,1
2748370097.jpg,koniq,r6_unified_koniq,3.1766,,1
2756512177.jpg,koniq,r6_unified_koniq,3.1615,,1
275983561.jpg,koniq,r6_unified_koniq,3.3616,,1
2764211276.jpg,koniq,r6_unified_koniq,2.4838,,1
276570133.jpg,koniq,r6_unified_koniq,2.2346,,1
276590560.jpg,koniq,r6_unified_koniq,3.6413,,1
2768178889.jpg,koniq,r6_unified_koniq,3.3332,,1
2780719978.jpg,koniq,r6_unified_koniq,4.2197,,1
2790138273.jpg,koniq,r6_unified_koniq,4.1725,,1
2800893640.jpg,koniq,r6_unified_koniq,1.88,,1
2808063507.jpg,koniq,r6_unified_koniq,2.8078,,1
2818844013.jpg,koniq,r6_unified_koniq,3.5252,,1
282730228.jpg,koniq,r6_unified_koniq,3.9975,,1
2828824744.jpg,koniq,r6_unified_koniq,3.0735,,1
2833148596.jpg,koniq,r6_unified_koniq,3.8712,,1
2838554535.jpg,koniq,r6_unified_koniq,3.1308,,1
2848340403.jpg,koniq,r6_unified_koniq,3.6571,,1
2848415190.jpg,koniq,r6_unified_koniq,4.2411,,1
2848518668.jpg,koniq,r6_unified_koniq,4.88,,1
2852195444.jpg,koniq,r6_unified_koniq,4.1703,,1
2855163439.jpg,koniq,r6_unified_koniq,3.2589,,1
2858136334.jpg,koniq,r6_unified_koniq,2.9468,,1
2866097268.jpg,koniq,r6_unified_koniq,3.0082,,1
2871570084.jpg,koniq,r6_unified_koniq,4.48,,1
2871745051.jpg,koniq,r6_unified_koniq,4.653,,1
288113726.jpg,koniq,r6_unified_koniq,2.5342,,1
2886173632.jpg,koniq,r6_unified_koniq,3.2183,,1
2887792801.jpg,koniq,r6_unified_koniq,3.8078,,1
289462174.jpg,koniq,r6_unified_koniq,2.721,,1
2897238920.jpg,koniq,r6_unified_koniq,3.1874,,1
2902284957.jpg,koniq,r6_unified_koniq,4.1932,,1
2904337110.jpg,koniq,r6_unified_koniq,2.606,,1
2906945782.jpg,koniq,r6_unified_koniq,3.4462,,1
2908654044.jpg,koniq,r6_unified_koniq,2.5805,,1
2916069086.jpg,koniq,r6_unified_koniq,4.2637,,1
2926374384.jpg,koniq,r6_unified_koniq,4.121,,1
2927008302.jpg,koniq,r6_unified_koniq,3.2774,,1
2931922629.jpg,koniq,r6_unified_koniq,3.9381,,1
2932540851.jpg,koniq,r6_unified_koniq,4.2632,,1
2944165349.jpg,koniq,r6_unified_koniq,3.0111,,1
2948923084.jpg,koniq,r6_unified_koniq,4.2464,,1
2962584804.jpg,koniq,r6_unified_koniq,4.2139,,1
2967177700.jpg,koniq,r6_unified_koniq,4.3912,,1
2971372651.jpg,koniq,r6_unified_koniq,4.2563,,1
2978991004.jpg,koniq,r6_unified_koniq,3.2238,,1
2979597587.jpg,koniq,r6_unified_koniq,3.9945,,1
2985434942.jpg,koniq,r6_unified_koniq,2.839,,1
299211567.jpg,koniq,r6_unified_koniq,1.9754,,1
299519765.jpg,koniq,r6_unified_koniq,4.48,,1
2998270477.jpg,koniq,r6_unified_koniq,3.0718,,1
3005232085.jpg,koniq,r6_unified_koniq,3.1338,,1
3014660789.jpg,koniq,r6_unified_koniq,3.6617,,1
3017896883.jpg,koniq,r6_unified_koniq,2.0285,,1
3020768905.jpg,koniq,r6_unified_koniq,3.9378,,1
3021647597.jpg,koniq,r6_unified_koniq,3.353,,1
3021659624.jpg,koniq,r6_unified_koniq,2.9844,,1
3039024.jpg,koniq,r6_unified_koniq,3.3548,,1
3040037970.jpg,koniq,r6_unified_koniq,4.48,,1
3047954017.jpg,koniq,r6_unified_koniq,3.4887,,1
3051112804.jpg,koniq,r6_unified_koniq,1.9887,,1
3067436148.jpg,koniq,r6_unified_koniq,3.1802,,1
3071201670.jpg,koniq,r6_unified_koniq,2.6304,,1
3077228870.jpg,koniq,r6_unified_koniq,2.5826,,1
3078720945.jpg,koniq,r6_unified_koniq,3.234,,1
3084860790.jpg,koniq,r6_unified_koniq,1.52,,1
3090534929.jpg,koniq,r6_unified_koniq,2.9808,,1
3092999912.jpg,koniq,r6_unified_koniq,4.4127,,1
3094633355.jpg,koniq,r6_unified_koniq,2.3802,,1
3094978642.jpg,koniq,r6_unified_koniq,3.1027,,1
3100238639.jpg,koniq,r6_unified_koniq,2.9681,,1
3105967281.jpg,koniq,r6_unified_koniq,3.0653,,1
3107236272.jpg,koniq,r6_unified_koniq,2.3784,,1
3108798537.jpg,koniq,r6_unified_koniq,4.2065,,1
3108925603.jpg,koniq,r6_unified_koniq,4.2534,,1
3115128591.jpg,koniq,r6_unified_koniq,3.23,,1
3115284513.jpg,koniq,r6_unified_koniq,1.9913,,1
3117729596.jpg,koniq,r6_unified_koniq,3.1473,,1
3118439925.jpg,koniq,r6_unified_koniq,4.1944,,1
311996877.jpg,koniq,r6_unified_koniq,1.9364,,1
312749227.jpg,koniq,r6_unified_koniq,4.224,,1
3128928410.jpg,koniq,r6_unified_koniq,4.025,,1
3132669524.jpg,koniq,r6_unified_koniq,2.08,,1
313550822.jpg,koniq,r6_unified_koniq,3.434,,1
3138088232.jpg,koniq,r6_unified_koniq,3.3456,,1
3138790639.jpg,koniq,r6_unified_koniq,3.6209,,1
3147348702.jpg,koniq,r6_unified_koniq,4.0448,,1
3147927973.jpg,koniq,r6_unified_koniq,3.1809,,1
3156288845.jpg,koniq,r6_unified_koniq,3.5626,,1
3157096755.jpg,koniq,r6_unified_koniq,3.3338,,1
3164921799.jpg,koniq,r6_unified_koniq,3.0214,,1
3165807292.jpg,koniq,r6_unified_koniq,3.9827,,1
3166870228.jpg,koniq,r6_unified_koniq,2.5764,,1
3168536494.jpg,koniq,r6_unified_koniq,3.3682,,1
3171148345.jpg,koniq,r6_unified_koniq,3.1219,,1
3175529254.jpg,koniq,r6_unified_koniq,2.782,,1
3175555002.jpg,koniq,r6_unified_koniq,3.3003,,1
3177560540.jpg,koniq,r6_unified_koniq,4.3335,,1
3188292993.jpg,koniq,r6_unified_koniq,4.259,,1
3193120688.jpg,koniq,r6_unified_koniq,4.2014,,1
3194756721.jpg,koniq,r6_unified_koniq,3.4019,,1
3195516092.jpg,koniq,r6_unified_koniq,3.2726,,1
3202755866.jpg,koniq,r6_unified_koniq,4.253,,1
3204890107.jpg,koniq,r6_unified_koniq,2.2233,,1
3207112247.jpg,koniq,r6_unified_koniq,3.2606,,1
3207463467.jpg,koniq,r6_unified_koniq,3.5956,,1
3224700403.jpg,koniq,r6_unified_koniq,3.6452,,1
3231616959.jpg,koniq,r6_unified_koniq,4.1669,,1
3235296899.jpg,koniq,r6_unified_koniq,3.7901,,1
324339500.jpg,koniq,r6_unified_koniq,3.1215,,1
325223545.jpg,koniq,r6_unified_koniq,3.1646,,1
3253636665.jpg,koniq,r6_unified_koniq,4.48,,1
3254444597.jpg,koniq,r6_unified_koniq,2.7703,,1
3259283855.jpg,koniq,r6_unified_koniq,3.3106,,1
326195053.jpg,koniq,r6_unified_koniq,2.651,,1
3265568572.jpg,koniq,r6_unified_koniq,3.4802,,1
3274581285.jpg,koniq,r6_unified_koniq,4.2286,,1
3281012528.jpg,koniq,r6_unified_koniq,3.2693,,1
3296835726.jpg,koniq,r6_unified_koniq,4.2637,,1
3302975736.jpg,koniq,r6_unified_koniq,4.0495,,1
3303907744.jpg,koniq,r6_unified_koniq,4.3834,,1
3304434529.jpg,koniq,r6_unified_koniq,3.4014,,1
3305619554.jpg,koniq,r6_unified_koniq,4.2501,,1
3305968848.jpg,koniq,r6_unified_koniq,1.88,,1
3306813341.jpg,koniq,r6_unified_koniq,3.4609,,1
3308768118.jpg,koniq,r6_unified_koniq,3.6972,,1
3314904869.jpg,koniq,r6_unified_koniq,2.2214,,1
332288233.jpg,koniq,r6_unified_koniq,2.9489,,1
3324496492.jpg,koniq,r6_unified_koniq,3.1863,,1
3341085556.jpg,koniq,r6_unified_koniq,1.88,,1
3342346685.jpg,koniq,r6_unified_koniq,3.6065,,1
3347228837.jpg,koniq,r6_unified_koniq,4.2511,,1
3347823880.jpg,koniq,r6_unified_koniq,3.8316,,1
3355714233.jpg,koniq,r6_unified_koniq,3.1328,,1
3357164852.jpg,koniq,r6_unified_koniq,3.2794,,1
3364868711.jpg,koniq,r6_unified_koniq,2.9737,,1
3367044769.jpg,koniq,r6_unified_koniq,4.2559,,1
3367803108.jpg,koniq,r6_unified_koniq,4.1696,,1
3371856854.jpg,koniq,r6_unified_koniq,3.9057,,1
3378003631.jpg,koniq,r6_unified_koniq,3.8528,,1
3383452055.jpg,koniq,r6_unified_koniq,3.9792,,1
3383593963.jpg,koniq,r6_unified_koniq,3.1364,,1
3385195104.jpg,koniq,r6_unified_koniq,3.9787,,1
3385580051.jpg,koniq,r6_unified_koniq,1.88,,1
3388708914.jpg,koniq,r6_unified_koniq,4.3602,,1
338924292.jpg,koniq,r6_unified_koniq,2.4903,,1
3395475764.jpg,koniq,r6_unified_koniq,3.9144,,1
3431390099.jpg,koniq,r6_unified_koniq,2.5043,,1
