img_id,img_mos,img_mos_z
10164842933.jpg,3.83185840707965,0.7669374999999999
10169304416.jpg,3.97142857142857,0.808716814159292
10173544123.jpg,3.34351145038168,0.6510555555555559
10177270623.jpg,3.30392156862745,0.594800884955752
10177793964.jpg,3.4020618556701,0.6852184466019421
10178112894.jpg,2.5377358490566,0.402586206896552
10178914656.jpg,3.50943396226415,0.697991071428571
10183769356.jpg,3.6,0.7004729729729731
10186643874.jpg,2.88095238095238,0.515731707317073
10186680555.jpg,3.06730769230769,0.553362068965517
10186832194.jpg,3.1980198019802,0.575818584070796
10187102065.jpg,2.4392523364486,0.387142857142857
10191607755.jpg,4.0,0.794115044247788
10196228605.jpg,3.33333333333333,0.6380405405405409
10203647273.jpg,3.7196261682243,0.735021186440678
10205220286.jpg,2.10377358490566,0.292638888888889
10207172624.jpg,3.40594059405941,0.625344036697248
10209014225.jpg,3.36538461538462,0.648411214953271
10209917915.jpg,2.75490196078431,0.469097222222222
10213881683.jpg,2.375,0.37123214285714295
10218118033.jpg,3.79439252336449,0.7566596638655461
10221144393.jpg,1.68181818181818,0.18275641025641
10224586444.jpg,2.46078431372549,0.37975000000000003
10226277514.jpg,2.59433962264151,0.432162162162162
10226524916.jpg,1.82242990654206,0.206216216216216
10227210045.jpg,3.45631067961165,0.7042452830188679
10241630856.jpg,3.33962264150943,0.636573275862069
10244314384.jpg,2.77669902912621,0.475481651376147
10244715656.jpg,2.95412844036697,0.533223684210526
10246311914.jpg,3.85046728971963,0.754579831932773
10246318724.jpg,3.82075471698113,0.743581081081081
10258169584.jpg,3.14285714285714,0.572302631578947
10260190424.jpg,3.50925925925926,0.688652173913043
1026198859.jpg,3.58653846153846,0.7027155172413789
10262588616.jpg,3.25,0.614485981308411
10264804094.jpg,3.72641509433962,0.766495535714286
10264984793.jpg,3.4950495049505,0.6609999999999999
10265809113.jpg,3.66990291262136,0.737767857142857
10273804555.jpg,3.50961538461538,0.683026315789474
10278246465.jpg,3.53488372093023,0.708416030534351
10280683815.jpg,3.7378640776699,0.77425
10280835505.jpg,2.23,0.312256637168142
10287677265.jpg,3.47058823529412,0.6412723214285709
10289468185.jpg,3.69306930693069,0.7352500000000001
10290759976.jpg,3.80582524271845,0.7792567567567571
1029470257.jpg,2.63063063063063,0.43096153846153795
10295875445.jpg,3.40366972477064,0.62563025210084
10299438733.jpg,3.09803921568627,0.552683486238532
10316734944.jpg,3.46534653465347,0.673055555555556
10319186405.jpg,3.09803921568627,0.555540540540541
10319713194.jpg,1.26785714285714,0.0799152542372881
10325321.jpg,3.875,0.7687179487179491
10327985614.jpg,3.74311926605505,0.7510267857142859
10329149264.jpg,3.73076923076923,0.719797297297297
10329235193.jpg,4.05357142857143,0.8412923728813559
10335072144.jpg,3.24299065420561,0.621610576923077
103400056.jpg,3.96153846153846,0.778625
10342569703.jpg,2.43689320388349,0.38608108108108097
10344523015.jpg,2.92592592592593,0.525263157894737
10344921126.jpg,1.14678899082569,0.0446638655462185
10346796664.jpg,3.60576923076923,0.706504424778761
10349956885.jpg,3.68571428571429,0.6975
10350497833.jpg,3.15238095238095,0.58260593220339
10351189716.jpg,3.26415094339623,0.6101875
10358252894.jpg,3.31386861313869,0.6446153846153849
10362672006.jpg,3.82692307692308,0.758189655172414
10366373284.jpg,3.875,0.754545454545455
1036840624.jpg,2.125,0.283382352941176
10371125786.jpg,2.41904761904762,0.38245145631068
10371211803.jpg,3.45132743362832,0.6638124999999999
10372323314.jpg,3.42201834862385,0.653361344537815
10373546175.jpg,3.18181818181818,0.619538834951456
10387390396.jpg,3.64423076923077,0.743417431192661
10387844376.jpg,3.44954128440367,0.656134453781513
10388184626.jpg,3.81,0.785802752293578
10395523125.jpg,3.23762376237624,0.605069444444444
10397631976.jpg,3.70093457943925,0.7372478991596639
10399580503.jpg,3.77884615384615,0.7663716814159289
10403509543.jpg,3.48076923076923,0.6801179245283021
10407720764.jpg,2.43689320388349,0.386261682242991
10408374535.jpg,2.79439252336449,0.489217391304348
10409059825.jpg,3.66037735849057,0.731513157894737
10410038143.jpg,3.90291262135922,0.7816594827586211
10412894895.jpg,3.11,0.574121621621622
10414716033.jpg,3.64077669902913,0.710878378378378
10415628976.jpg,1.76859504132231,0.200868644067797
10415631353.jpg,2.59633027522936,0.430819327731092
104219737.jpg,2.91176470588235,0.502954545454545
10423472445.jpg,3.60909090909091,0.725705128205128
10429780626.jpg,3.5625,0.720285714285714
10430002553.jpg,3.84,0.775206422018349
10440370734.jpg,2.43119266055046,0.392436440677966
10442628686.jpg,2.59285714285714,0.415810810810811
10446770756.jpg,3.62745098039216,0.730288461538462
10446810546.jpg,3.70642201834862,0.74734375
10451177016.jpg,3.59405940594059,0.709357798165138
10453950204.jpg,3.14953271028037,0.58975
10458591.jpg,2.9009900990099,0.514871794871795
10458703674.jpg,2.35294117647059,0.38161504424778797
10459022813.jpg,3.96261682242991,0.799642857142857
10463545414.jpg,3.00917431192661,0.550444915254237
10463583515.jpg,3.82,0.766973684210526
10464940425.jpg,3.58558558558559,0.713851351351351
10465121613.jpg,3.28971962616822,0.615723684210526
10465293055.jpg,3.78,0.765366972477064
10466350116.jpg,3.82142857142857,0.7722435897435901
10466453556.jpg,2.05660377358491,0.288004201680672
10468110795.jpg,3.31132075471698,0.614754464285714
10469774844.jpg,3.15454545454545,0.596034482758621
10475435053.jpg,3.14953271028037,0.578487394957983
10481974434.jpg,2.56756756756757,0.424615384615385
10486107003.jpg,3.38834951456311,0.679930555555556
10490369963.jpg,2.48076923076923,0.390540540540541
10491423125.jpg,3.60377358490566,0.725
10492897986.jpg,2.72641509433962,0.446283783783784
10505275743.jpg,3.85148514851485,0.7525
10506082433.jpg,2.55555555555556,0.419444444444444
10512432565.jpg,3.51376146788991,0.681785714285714
10513907744.jpg,3.16326530612245,0.594311926605505
10516786036.jpg,3.8256880733945,0.7394375
10517436165.jpg,2.59047619047619,0.424652173913043
10525460645.jpg,3.66346153846154,0.719652777777778
10526881085.jpg,2.6605504587156,0.444598214285714
10530470795.jpg,2.4811320754717,0.387567567567568
10532663625.jpg,3.56730769230769,0.702565789473684
10535849673.jpg,2.8265306122449,0.479556074766355
10536668436.jpg,2.37692307692308,0.365432330827068
10538085833.jpg,2.875,0.5267105263157891
10539008983.jpg,3.52293577981651,0.710154867256637
10539142034.jpg,3.74172185430464,0.781809210526316
10544775715.jpg,2.75,0.48064285714285704
10544833625.jpg,2.96039603960396,0.505756880733945
10554234623.jpg,2.90265486725664,0.51609243697479
10556629035.jpg,3.64705882352941,0.732821100917431
10558118243.jpg,3.76785714285714,0.758
105620456.jpg,3.08333333333333,0.5586249999999999
10567114974.jpg,3.37614678899083,0.6484782608695651
10567188645.jpg,3.38679245283019,0.641575630252101
10568567754.jpg,3.81981981981982,0.7517826086956519
10569725133.jpg,3.77570093457944,0.743008849557522
1057328504.jpg,2.25714285714286,0.314955357142857
10575593285.jpg,3.18446601941748,0.592126168224299
10579282866.jpg,3.41071428571429,0.633181818181818
1057997640.jpg,2.98095238095238,0.5277586206896551
10582113466.jpg,3.11538461538462,0.581607142857143
10583786994.jpg,3.27450980392157,0.601880733944954
10586872235.jpg,2.56603773584906,0.416388888888889
10589450596.jpg,3.27777777777778,0.645773809523809
10602786066.jpg,2.0462962962963,0.277605042016807
10603218265.jpg,3.68571428571429,0.718616071428571
10604417276.jpg,3.8019801980198,0.7736926605504589
10605846204.jpg,3.54128440366972,0.704620535714286
10614052044.jpg,3.80733944954128,0.746207627118644
10615424764.jpg,3.66346153846154,0.741903669724771
10617981003.jpg,2.47619047619048,0.403175675675676
10620203775.jpg,1.80392156862745,0.208611111111111
1062133952.jpg,3.22522522522523,0.609872881355932
10625988224.jpg,3.35294117647059,0.668443396226415
10628337356.jpg,3.67307692307692,0.7540420560747659
10628497685.jpg,3.07339449541284,0.5494782608695651
10628645805.jpg,3.93137254901961,0.835808823529412
10631219374.jpg,3.5462962962963,0.717142857142857
10631630073.jpg,1.84761904761905,0.21411637931034502
1063351510.jpg,2.74311926605505,0.471153846153846
10633933603.jpg,3.15178571428571,0.588898305084746
10635160054.jpg,3.49193548387097,0.6970491803278691
1063722220.jpg,3.03603603603604,0.560233050847458
10642085843.jpg,3.83177570093458,0.748375
10644234544.jpg,3.03703703703704,0.547289915966387
10660362264.jpg,3.76190476190476,0.778932038834951
10660571735.jpg,2.83035714285714,0.477021739130435
10660620125.jpg,3.7027027027027,0.737898230088496
106652866.jpg,2.89795918367347,0.490441176470588
10665464526.jpg,3.8952380952381,0.7691386554621851
10676427864.jpg,3.78787878787879,0.75872641509434
1067765170.jpg,2.86915887850467,0.5117499999999999
10678199353.jpg,3.51851851851852,0.703611111111111
10678350303.jpg,3.50877192982456,0.6678663793103451
10679134563.jpg,2.22448979591837,0.332791262135922
10680153225.jpg,2.66037735849057,0.45406521739130395
10680502673.jpg,3.97196261682243,0.7875624999999999
10683218616.jpg,3.60714285714286,0.694391304347826
10689376076.jpg,3.13157894736842,0.5923940677966101
10689538413.jpg,3.76851851851852,0.7366875
10689722684.jpg,3.88888888888889,0.7614375
10690294454.jpg,3.62385321100917,0.725
10692654005.jpg,3.46728971962617,0.682
10692667386.jpg,3.60194174757282,0.719033018867924
10692857705.jpg,3.58823529411765,0.689678899082569
10693826785.jpg,2.98076923076923,0.532757009345794
10698962263.jpg,2.60606060606061,0.39110619469026503
10714662986.jpg,4.02654867256637,0.806551724137931
10715577856.jpg,2.63809523809524,0.452135922330097
10721124556.jpg,3.14545454545455,0.5845796460176991
10723077086.jpg,3.55660377358491,0.718529411764706
10724461514.jpg,3.65740740740741,0.7266313559322031
10724889206.jpg,3.35714285714286,0.635183486238532
10728525673.jpg,3.54807692307692,0.683026315789474
10730634575.jpg,3.07692307692308,0.5875
10732971054.jpg,2.8921568627451,0.511
10733259996.jpg,3.23,0.623197115384615
10737029565.jpg,3.32380952380952,0.630172413793103
10740242265.jpg,3.57,0.691192660550459
10740725955.jpg,3.92156862745098,0.771482300884956
107505789.jpg,3.1,0.5435
10751799554.jpg,3.70588235294118,0.7199541284403669
1075190309.jpg,2.48181818181818,0.382697368421053
10767441335.jpg,3.77884615384615,0.7420945945945949
10770026303.jpg,3.64150943396226,0.720825892857143
10770700455.jpg,3.26363636363636,0.6074375
10773126784.jpg,3.87254901960784,0.78475
10776111906.jpg,3.7029702970297,0.7397499999999999
107799222.jpg,3.73529411764706,0.7327272727272729
10787038944.jpg,3.25,0.604978813559322
10787258285.jpg,3.68181818181818,0.7189406779661021
10790803694.jpg,3.63571428571429,0.7385641891891891
10791502435.jpg,3.7,0.70813025210084
10792125886.jpg,3.51162790697674,0.7122244094488189
10805317444.jpg,2.98019801980198,0.519380733944954
10813730303.jpg,2.43225806451613,0.400817307692308
10814874265.jpg,3.73584905660377,0.7820754716981131
10819132874.jpg,3.66990291262136,0.757798165137615
10819329365.jpg,3.15841584158416,0.599911504424779
10827568885.jpg,3.8348623853211,0.774872881355932
10828147985.jpg,2.99074074074074,0.5411842105263159
10828395135.jpg,3.70093457943925,0.740714285714286
10829329963.jpg,3.72897196261682,0.7879672897196259
10836905604.jpg,3.72815533980583,0.759932432432432
10843403305.jpg,3.51923076923077,0.699299065420561
10847909336.jpg,1.95192307692308,0.24114224137931
10849700404.jpg,3.61682242990654,0.730065789473684
1085590803.jpg,1.9047619047619,0.24055803571428602
10856757.jpg,2.19266055045872,0.322954545454545
10858952303.jpg,2.63207547169811,0.455647321428571
10861031374.jpg,3.40384615384615,0.6467499999999999
10862487886.jpg,3.33644859813084,0.65303738317757
10864812016.jpg,3.04716981132075,0.568847826086957
10865798996.jpg,3.85,0.764722222222222
10866463396.jpg,3.45192307692308,0.6910294117647059
10866561184.jpg,3.86666666666667,0.773304347826087
10868390853.jpg,3.66153846153846,0.753149606299213
10875461386.jpg,3.02803738317757,0.553888888888889
10882856833.jpg,3.27777777777778,0.6200657894736841
10883456586.jpg,2.09615384615385,0.288793103448276
10893404795.jpg,2.42,0.36876146788990805
10895044423.jpg,2.24770642201835,0.32474789915966396
10897840884.jpg,3.76415094339623,0.7483050847457631
10898287705.jpg,2.68224299065421,0.442212389380531
10898689245.jpg,3.36607142857143,0.6417948717948719
10899733355.jpg,3.62790697674419,0.7399045801526719
10900020096.jpg,3.50943396226415,0.693783783783784
10905088155.jpg,3.33333333333333,0.637139830508475
10905114716.jpg,2.85714285714286,0.500695652173913
10906887886.jpg,2.57843137254902,0.431061320754717
1090979049.jpg,3.09259259259259,0.575304347826087
10910262455.jpg,2.60952380952381,0.421763392857143
10911046243.jpg,3.76699029126214,0.7623394495412841
10911095273.jpg,3.66355140186916,0.713805309734513
10912602716.jpg,3.66917293233083,0.7495108695652171
10915557435.jpg,2.5047619047619,0.39183628318584096
10917741563.jpg,3.67924528301887,0.759439252336449
10921653346.jpg,4.04587155963303,0.7961764705882349
10921880365.jpg,3.53333333333333,0.6850652173913041
10925112255.jpg,1.89795918367347,0.227924528301887
10931213005.jpg,2.7196261682243,0.470625
10932590295.jpg,2.43518518518519,0.384144736842105
10933722123.jpg,2.98165137614679,0.536890756302521
10936496124.jpg,3.27450980392157,0.591150442477876
10937404313.jpg,3.18181818181818,0.5661875
10947519133.jpg,3.65714285714286,0.746092233009709
10948257133.jpg,2.57281553398058,0.420928571428571
10953973716.jpg,3.66990291262136,0.7264864864864861
10967023396.jpg,3.0952380952381,0.554797297297297
10968711744.jpg,3.90384615384615,0.783793103448276
10980930876.jpg,3.64485981308411,0.6935714285714291
109825878.jpg,2.39622641509434,0.37231250000000005
10983119996.jpg,3.06930693069307,0.5753899082568811
10990397626.jpg,2.35185185185185,0.3571875
10990887046.jpg,3.06849315068493,0.580765306122449
11004139923.jpg,3.42574257425743,0.682411504424779
11006895124.jpg,3.38834951456311,0.662567567567568
11009340314.jpg,3.34313725490196,0.630277777777778
11010062705.jpg,3.48514851485149,0.6766891891891891
11013892854.jpg,2.05405405405405,0.274978813559322
11016309165.jpg,3.2952380952381,0.626891891891892
11018079835.jpg,3.81818181818182,0.766602564102564
1101948952.jpg,3.75,0.751743119266055
11021514993.jpg,3.48,0.677432432432432
11021929275.jpg,3.65346534653465,0.72175
11023346856.jpg,3.26923076923077,0.621513157894737
11033459414.jpg,3.40776699029126,0.635565217391304
110356262.jpg,2.35849056603774,0.35924999999999996
11035760784.jpg,3.41509433962264,0.661160714285714
1103755154.jpg,3.67567567567568,0.730641025641026
11051034136.jpg,3.42592592592593,0.65531779661017
11051374673.jpg,3.27,0.6261486486486489
11051749575.jpg,3.26,0.62125
11054039594.jpg,2.5981308411215,0.427352941176471
11054638863.jpg,3.22549019607843,0.610070754716981
11054899145.jpg,3.69090909090909,0.740512820512821
11058112996.jpg,2.27619047619048,0.335540540540541
11060185873.jpg,3.3963963963964,0.6301483050847461
11061633946.jpg,2.40384615384615,0.35783783783783796
11062902804.jpg,3.61682242990654,0.6991176470588231
11063650646.jpg,3.21495327102804,0.61045652173913
11068654734.jpg,3.40776699029126,0.680694444444444
11071132393.jpg,3.60576923076923,0.720089285714286
11079282234.jpg,3.71323529411765,0.763617021276596
11081975613.jpg,3.53921568627451,0.680023364485981
11087687983.jpg,3.87387387387387,0.760889830508475
11089447095.jpg,3.42056074766355,0.661824324324324
11095381506.jpg,3.87,0.7675
11097661494.jpg,3.68269230769231,0.727171052631579
11109548195.jpg,3.27102803738318,0.6152310924369749
11124139926.jpg,2.79047619047619,0.472146017699115
11126091314.jpg,2.64077669902913,0.425472972972973
11126232436.jpg,2.93203883495146,0.5220945945945951
11126652126.jpg,3.02912621359223,0.566485849056604
11139368236.jpg,3.58181818181818,0.70525641025641
11139580153.jpg,2.67326732673267,0.45325000000000004
11141708043.jpg,3.46,0.669228971962617
11148529964.jpg,3.09917355371901,0.5820000000000001
11149566996.jpg,2.81372549019608,0.47397435897435897
11150131936.jpg,3.2803738317757,0.639158878504673
11153943035.jpg,3.1734693877551,0.602777777777778
11155257336.jpg,3.07407407407407,0.582873831775701
11156365526.jpg,2.81481481481481,0.47588235294117603
11163249414.jpg,3.41237113402062,0.679611650485437
11165746213.jpg,3.45631067961165,0.6434821428571431
11170758174.jpg,3.25,0.60283185840708
11170786154.jpg,3.51851851851852,0.676932773109244
11172371243.jpg,3.77227722772277,0.7587857142857141
11175382195.jpg,2.82142857142857,0.494423076923077
11175538013.jpg,3.66666666666667,0.736438053097345
11183022383.jpg,2.62857142857143,0.430675675675676
11201160185.jpg,3.24299065420561,0.623197115384615
11208321473.jpg,3.56730769230769,0.728470873786408
11209188974.jpg,3.44761904761905,0.669269911504425
11209221046.jpg,3.14432989690722,0.5875
11209649786.jpg,3.44230769230769,0.69475
11215941184.jpg,3.62857142857143,0.7340776699029129
11218793016.jpg,3.23148148148148,0.609173728813559
11219420725.jpg,3.65346534653465,0.7289285714285709
11221904805.jpg,3.73584905660377,0.781297169811321
11226958966.jpg,3.75438596491228,0.7295434782608701
11232665444.jpg,2.19266055045872,0.32266806722689095
11239106136.jpg,2.99275362318841,0.564172413793103
11245083256.jpg,3.37614678899083,0.61775
11251138933.jpg,3.51401869158878,0.692239130434783
11253432804.jpg,3.25,0.612027027027027
11256485296.jpg,3.21153846153846,0.619044117647059
11256776836.jpg,3.56363636363636,0.69578125
11260247205.jpg,3.82,0.747389380530973
11260270773.jpg,3.67647058823529,0.723513513513514
11260385706.jpg,3.62135922330097,0.7271153846153849
11262156493.jpg,3.7984496124031,0.799271653543307
11268202995.jpg,2.59633027522936,0.41734375
11269474243.jpg,3.74747474747475,0.7406081081081081
11269626135.jpg,3.88349514563107,0.8030405405405401
11270256213.jpg,3.44761904761905,0.663370535714286
11273127766.jpg,3.86538461538462,0.7955752212389381
11275584366.jpg,2.80952380952381,0.474336283185841
11288559554.jpg,3.21495327102804,0.624509345794393
11291450085.jpg,3.08490566037736,0.567394957983193
11292980633.jpg,3.50354609929078,0.71125
11293176185.jpg,3.27184466019417,0.613
11293946974.jpg,3.7029702970297,0.759800884955752
11295475784.jpg,2.83495145631068,0.49414473684210497
11297504114.jpg,3.07920792079208,0.548899082568807
11297570034.jpg,3.05769230769231,0.565260869565217
11301386435.jpg,3.80909090909091,0.761512605042017
11302087114.jpg,3.57272727272727,0.655441176470588
1130601148.jpg,3.64485981308411,0.723804347826087
11307198154.jpg,3.86,0.8079999999999999
11316105544.jpg,3.85321100917431,0.778625
11320098306.jpg,2.93518518518519,0.512236842105263
11321228905.jpg,3.8411214953271,0.770337837837838
11324704676.jpg,2.86486486486486,0.5092307692307689
11325081573.jpg,2.80769230769231,0.500285714285714
11327123904.jpg,3.62376237623762,0.7487155963302751
11333447674.jpg,3.86238532110092,0.769978813559322
11333611705.jpg,3.25233644859813,0.633495575221239
11333782783.jpg,3.57407407407407,0.70358407079646
11335231214.jpg,3.44761904761905,0.6896039603960401
11339056674.jpg,3.40952380952381,0.671633663366337
11341117543.jpg,3.19191919191919,0.6168509615384621
11346267905.jpg,3.55555555555556,0.728701923076923
11347140483.jpg,3.05405405405405,0.536890756302521
11353895754.jpg,3.67924528301887,0.7297413793103451
113663782.jpg,3.54545454545455,0.6755
11369797883.jpg,3.74,0.740277777777778
113701797.jpg,2.80952380952381,0.4809375
11370407443.jpg,2.70754716981132,0.47343478260869604
11372421485.jpg,3.34313725490196,0.656858407079646
11378848184.jpg,3.34862385321101,0.641334745762712
11381486584.jpg,2.97272727272727,0.5194375
11389102005.jpg,3.23300970873786,0.602920560747664
11389330254.jpg,3.36538461538462,0.640535714285714
11393787465.jpg,1.79047619047619,0.21584951456310703
11399456186.jpg,3.30769230769231,0.632765486725664
11404463006.jpg,2.99038461538462,0.5415044247787609
11406584295.jpg,3.12380952380952,0.553310810810811
11407368256.jpg,3.66964285714286,0.722884615384615
11407704456.jpg,3.61165048543689,0.721836283185841
11407835876.jpg,3.19117647058824,0.6110714285714289
11407862453.jpg,3.62727272727273,0.706504424778761
11408091114.jpg,3.5462962962963,0.682411504424779
11408307524.jpg,3.38317757009346,0.664260869565217
11408357925.jpg,3.14814814814815,0.581906779661017
11408443745.jpg,3.31,0.63475
11410644126.jpg,3.31775700934579,0.636282608695652
11410690075.jpg,3.52884615384615,0.713584905660377
11414474354.jpg,1.71153846153846,0.185514705882353
11414784395.jpg,3.51298701298701,0.709387096774194
11416241303.jpg,3.45045045045045,0.683512931034483
11419816946.jpg,3.74380165289256,0.7614375
11424871693.jpg,2.41666666666667,0.37813025210084
11426976205.jpg,2.34234234234234,0.351885593220339
11432746805.jpg,3.4070796460177,0.6555625
11433127464.jpg,3.0,0.54109375
11436378704.jpg,3.93203883495146,0.793397435897436
11436508006.jpg,3.32231404958678,0.6514375
11438612393.jpg,2.21428571428571,0.319953271028037
11439591215.jpg,2.18811881188119,0.311736111111111
11453100924.jpg,3.88785046728972,0.790254237288136
11459826225.jpg,3.30275229357798,0.62875
11460414725.jpg,3.52941176470588,0.7195
11461273913.jpg,3.61538461538462,0.707754237288136
11474376103.jpg,2.94642857142857,0.5325
11476172786.jpg,3.69306930693069,0.72625
11484412296.jpg,3.24074074074074,0.632641509433962
11495616074.jpg,2.36792452830189,0.378303571428571
11498400544.jpg,2.9,0.506695205479452
11499073263.jpg,2.12844036697248,0.3021875
11501016504.jpg,3.11428571428571,0.554073275862069
11501322724.jpg,3.79090909090909,0.7339375
11503076944.jpg,3.82178217821782,0.7904646017699111
11504259765.jpg,2.63106796116505,0.43502232142857106
11504601393.jpg,2.94339622641509,0.523177966101695
11506037556.jpg,2.93382352941176,0.5425559701492539
11509515706.jpg,2.35398230088496,0.35752212389380505
11511265293.jpg,1.875,0.242767857142857
11514342335.jpg,3.66019417475728,0.719646017699115
11515148456.jpg,3.33962264150943,0.644316037735849
11518631385.jpg,2.24299065420561,0.32266806722689095
11519797605.jpg,3.76635514018692,0.7291249999999999
11521791886.jpg,2.94230769230769,0.5138392857142859
11522920033.jpg,3.14423076923077,0.573275862068966
11523093675.jpg,3.68867924528302,0.730978260869565
1152554814.jpg,2.42056074766355,0.390147058823529
11529156723.jpg,3.6,0.696517857142857
11533404563.jpg,3.44761904761905,0.65466814159292
11535275706.jpg,3.76237623762376,0.7495
11541375264.jpg,2.88888888888889,0.5035135135135139
11546100824.jpg,3.56122448979592,0.707087155963303
11548683805.jpg,2.57017543859649,0.423910256410256
1154962046.jpg,1.59047619047619,0.158361344537815
11551017545.jpg,3.44554455445545,0.6402702702702701
11554709013.jpg,3.57575757575758,0.687733644859813
11555549865.jpg,3.25961538461538,0.609402654867257
11706252.jpg,2.21495327102804,0.322521186440678
1172858625.jpg,3.52293577981651,0.6931578947368421
1194894463.jpg,3.40952380952381,0.6749009900990101
1195689121.jpg,2.21904761904762,0.321347826086957
1202598832.jpg,3.26168224299065,0.6306775700934579
120328351.jpg,2.4811320754717,0.39225
120459577.jpg,2.91919191919192,0.5140126050420171
120983206.jpg,3.36792452830189,0.630125
121123359.jpg,4.31,0.8824375000000001
122346209.jpg,2.25714285714286,0.3420625
122553631.jpg,2.39252336448598,0.3785
123242995.jpg,3.31313131313131,0.6096848739495799
1241002913.jpg,2.90291262135922,0.540902777777778
1252945239.jpg,1.63207547169811,0.156584821428571
125829275.jpg,2.27184466019417,0.341386554621849
1266777709.jpg,3.33018867924528,0.641442307692308
128079586.jpg,3.2156862745098,0.57640756302521
128293583.jpg,3.75490196078431,0.724075630252101
1286765019.jpg,3.65714285714286,0.71551724137931
128715765.jpg,3.10891089108911,0.569772727272727
1288155068.jpg,3.15384615384615,0.6119921875
1289162225.jpg,3.28318584070796,0.621470588235294
129023751.jpg,3.92929292929293,0.776764705882353
1292518332.jpg,3.48543689320388,0.657086956521739
12949713.jpg,4.15384615384615,0.8491025641025639
1295925783.jpg,2.21782178217822,0.308040540540541
1296775174.jpg,2.39423076923077,0.374245283018868
1302738127.jpg,3.79279279279279,0.7581410256410259
1306121832.jpg,2.12380952380952,0.301305309734513
1306193020.jpg,2.25,0.33573275862069
1312413141.jpg,1.75,0.194151785714286
1313706108.jpg,2.2803738317757,0.34415966386554603
1314838096.jpg,3.35353535353535,0.641756756756757
1315889745.jpg,2.13084112149533,0.277567567567568
1316239068.jpg,3.30769230769231,0.6161652542372881
1317678723.jpg,2.42574257425743,0.389197247706422
1329449674.jpg,2.75757575757576,0.446592920353982
1329713028.jpg,3.06,0.5276327433628321
1331642031.jpg,2.96428571428571,0.542905405405405
133829142.jpg,1.95959595959596,0.23412500000000003
134343714.jpg,2.52941176470588,0.40031512605042
1348094685.jpg,3.74074074074074,0.723834745762712
1348788122.jpg,2.875,0.496
1351464251.jpg,3.56435643564356,0.6885046728971961
1352428885.jpg,2.85981308411215,0.515794392523364
1357295757.jpg,3.53658536585366,0.708181818181818
1360063696.jpg,3.55238095238095,0.704816513761468
1362231035.jpg,3.67,0.726766055045872
1367218588.jpg,2.11320754716981,0.293156779661017
1375320148.jpg,3.0873786407767,0.5515
137731604.jpg,1.83653846153846,0.215903361344538
137841242.jpg,3.62,0.707125
1387568510.jpg,2.03846153846154,0.278310810810811
1392405539.jpg,3.23711340206186,0.60752427184466
